X..0.707..0.692.,X..0.692..0.677.,X..0.677..0.661.,X..0.661..0.646.,X..0.646..0.631.,X..0.631..0.616.,X..0.616..0.601.,X..0.601..0.585.,X..0.585..0.57.,X..0.57..0.555.,X..0.555..0.54.,X..0.54..0.525.,X..0.525..0.509.,X..0.509..0.494.,X..0.494..0.479.,X..0.479..0.464.,X..0.464..0.449.,X..0.449..0.433.,X..0.433..0.418.,X..0.418..0.403.,X..0.403..0.388.,X..0.388..0.373.,X..0.373..0.357.,X..0.357..0.342.,X..0.342..0.327.,X..0.327..0.312.,X..0.312..0.297.,X..0.297..0.281.,X..0.281..0.266.,X..0.266..0.251.,X..0.251..0.236.,X..0.236..0.22.,X..0.22..0.205.,X..0.205..0.19.,X..0.19..0.175.,X..0.175..0.16.,X..0.16..0.144.,X..0.144..0.129.,X..0.129..0.114.,X..0.114..0.0988.,X..0.0988..0.0836.,X..0.0836..0.0684.,X..0.0684..0.0532.,X..0.0532..0.038.,X..0.038..0.0228.,X..0.0228..0.0076.,X..0.0076.0.0076.,X.0.0076.0.0228.,X.0.0228.0.038.,X.0.038.0.0532.,X.0.0532.0.0684.,X.0.0684.0.0836.,X.0.0836.0.0988.,X.0.0988.0.114.,X.0.114.0.129.,X.0.129.0.144.,X.0.144.0.16.,X.0.16.0.175.,X.0.175.0.19.,X.0.19.0.205.,X.0.205.0.22.,X.0.22.0.236.,X.0.236.0.251.,X.0.251.0.266.,X.0.266.0.281.,X.0.281.0.297.,X.0.297.0.312.,X.0.312.0.327.,X.0.327.0.342.,X.0.342.0.357.,X.0.357.0.373.,X.0.373.0.388.,X.0.388.0.403.,X.0.403.0.418.,X.0.418.0.433.,X.0.433.0.449.,X.0.449.0.464.,X.0.464.0.479.,X.0.479.0.494.,X.0.494.0.509.,X.0.509.0.525.,X.0.525.0.54.,X.0.54.0.555.,X.0.555.0.57.,X.0.57.0.585.,X.0.585.0.601.,X.0.601.0.616.,X.0.616.0.631.,X.0.631.0.646.,X.0.646.0.661.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.137525018008348,4.0916833453388985,2.0458416726694493,460.3143763506261,1669.4068048982706,2416.1390154226197,3007.3872588240906,3377.6846015772608,3721.3860025857284,4120.325128756271,4337.184346059233,4599.052080160922,4717.71089717575,5360.105182393957,5650.614699913019,5658.7980666036965,5116.650023346293,5619.927074822977,5611.7437081323,5493.084891117472,5662.889749949036,5603.560341441622,5707.898266747763,5842.923817143947,5943.17005910475,6125.249967972331,6648.98543617571,6655.122961193719,6653.077119521049,6947.678320385449,6910.8531702774,6843.340395079308,6771.735936535877,6935.403270349433,6996.778520529517,7025.4203039468885,6691.948111301768,6526.234935815543,6231.633734951142,6045.462142738223,5808.144508708567,6115.020759608984,5928.849167396064,5812.236192053905,5540.139249588869,5503.314099480818,5368.288549084635,5018.449623058159,4777.040305683164,4378.1011795126215,4155.104437191651,4099.866712029577,4097.820870356907,3897.3283864353007,3737.752735967084,3543.397777063486,3216.0631094363744,2997.158050460743,2692.327641232995,2391.5889153505864,1556.885512901451,466.4519013686344,4.0916833453388985,2.0458416726694493,6.137525018008348,4.0916833453388985,0,0,0,0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-4.729109600036203,-3.5468322000271524,-1.1822774000090508,-261.2833054020002,-994.2952934076117,-1411.6392156108066,-1578.3403290120827,-1882.1856208144088,-2122.187933016246,-2357.461135618047,-2476.871153018961,-2645.9368212202558,-3014.8073700230793,-3012.4428152230616,-3250.0805726248805,-3129.4882778239576,-3247.7160178248623,-3148.4047162241022,-3136.581942224012,-3166.138877224238,-3261.903346624971,-3271.3615658250437,-3341.1159324255777,-3378.948809225867,-3501.9056588268086,-3602.399237827578,-3857.7711562295326,-3784.4699574289716,-3901.5154200298675,-4090.6798040313156,-4033.930488830881,-4104.867132831424,-3853.0420466294963,-3927.5255228300666,-3908.609084429922,-3921.6141358300215,-3803.3863958291163,-3536.191703427071,-3537.37398082708,-3429.7867374262564,-3349.391874225641,-3276.0906754250796,-3260.721069224962,-3350.57415162565,-3350.57415162565,-3211.065418424582,-3118.847781223876,-2989.9795446228895,-2690.8633624205995,-2603.3748348199297,-2570.2710676196766,-2457.9547146188165,-2240.415673017151,-2290.0713238175313,-2131.6461522163186,-2025.241186215504,-1933.023549014798,-1750.9528294134043,-1552.3302262118837,-1304.051972209983,-970.6497454074307,-231.72637040177395,-1.1822774000090508,-3.5468322000271524,-0,-1.1822774000090508,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.06560383934607192,-0.19681151803821575,-13.186371708560456,-52.876694512933966,-76.36286899882771,-91.71416740580854,-103.52285848810149,-118.61174153769802,-124.97531395426701,-136.52158967917566,-143.60680432855142,-159.94216032572334,-162.63191773891228,-176.93355471635596,-174.44060882120522,-184.5436000805003,-185.72446918872961,-183.8219578476935,-179.09848141477633,-182.05065418534957,-183.23152329357887,-189.20147267407143,-193.40011839222,-198.18919866448326,-199.89489848748113,-213.40928939277194,-217.14870823549805,-221.4785616323388,-225.54599967179524,-228.30136092433028,-220.8225232388781,-224.9555651176806,-224.10271520618167,-211.83479724846623,-213.47489323211803,-206.45528242208832,-197.00832955625398,-191.03838017576143,-181.13220043450457,-179.95133132627527,-188.5454342806107,-184.87161927723068,-179.55770829019883,-180.3449543623517,-175.29345873270415,-166.30573274229232,-160.79501023722227,-146.4933732597786,-142.95076593509071,-141.0482545940546,-133.76622842664065,-131.07647101345168,-125.10652163295914,-123.53202948865342,-111.06730001289976,-108.77116563578724,-99.78343964537538,-91.38614820907819,-70.85214649375767,-57.79698246388936,-13.514390905290815,-0.06560383934607192,-0,-0.06560383934607192,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0,0,0.43405650510065563,0,0,0.8681130102013113,1.302169515301967,0.43405650510065563,97.66271364764752,390.2167980854894,486.57734221783494,602.0363725746093,684.07305203863325,784.7741612219854,865.0746146656066,916.2932822674841,1043.4718382619762,1114.223048593383,1111.1846530576784,1063.4384374966064,1181.5018068839847,1184.9742589247899,1219.6987793328424,1188.4467109655952,1184.1061459145885,1212.3198187461312,1215.3582142818357,1257.4616952765994,1259.197921297002,1320.3998885161943,1369.8823300976692,1405.474963515923,1497.9289991023627,1484.0391909391417,1512.2528637706841,1492.7203210411546,1494.890603566658,1458.8639136433035,1413.7220371128353,1418.062602163842,1383.7721382608902,1353.8222394089448,1257.0276387714987,1241.8356610929757,1228.3799094348553,1206.243027674722,1246.610282649083,1182.8039763992865,1227.945852929755,1200.6002931084136,1101.2013534403634,1082.970980226136,1049.1145728282847,964.0394978285561,988.7807186192936,957.962706757147,904.1397001246656,842.5036764003726,852.4869760176877,789.9828392831932,764.3735054822546,706.2099337987668,649.7825881356815,562.9712871155504,470.95130803421137,370.6842553559599,98.09677015274818,0.43405650510065563,0,0.43405650510065563,0.43405650510065563,0,0.8681130102013113,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.7747929916524308,1.7747929916524308,3.5495859833048615,1.7747929916524308,5.324378974957292,8.873964958262153,461.446177829632,1373.6897755389814,1971.7950137258506,2392.420952747477,2915.9848852849436,3125.4104582999307,3624.127288954264,3854.8503778690797,4200.935011241304,4516.848163755436,4289.6746608239255,4578.965918463271,4548.79443760518,4646.408052146064,5058.160026209428,5072.358370142647,4921.50096585219,4807.914214386435,4839.860488236179,5162.872812716921,5253.387255291195,5505.40786010584,5684.661952262736,5995.250725801911,6307.614292332739,6220.64943574177,6185.153575908721,6158.531681033935,6376.831219007184,6103.513098292709,6020.097827685046,5856.8168724530215,5611.895439604986,5280.009150165982,5274.684771191024,5235.639325374671,4733.372908737033,4825.662144302959,5047.511268259513,5157.548433741964,5040.412096292904,4807.914214386435,4612.686985304667,4383.738689381504,4108.645775675377,4138.817256533469,3913.41854659361,3961.3379573682255,3810.480553077769,3556.685155271471,3404.0529579893623,2972.7782610178215,3150.2575601830645,2868.065474510328,2694.13576132839,2383.5469877892147,1989.542943642375,1480.1773550381272,402.8780091051018,1.7747929916524308,5.324378974957292,1.7747929916524308,1.7747929916524308,1.7747929916524308,0,0,0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-1.793393389729769,-0,-0,-0,-0,-3.586786779459538,-3.586786779459538,-5.380180169189307,-417.86065980703614,-1409.6072043275983,-1983.4930890411244,-2274.022818177347,-2901.710504582766,-3229.901494903314,-3536.5717645471045,-3990.300292148736,-4363.326117212528,-4361.532723822798,-4320.284675859013,-4625.161552113074,-4709.451041430373,-4852.922512608755,-4908.517707690377,-5134.485274796329,-5055.575965648219,-4931.831821756865,-4910.311101080108,-5238.502091400655,-5312.031220379576,-5511.09788663958,-5837.4954835703975,-5902.057645600669,-6325.298485576895,-6420.348335232573,-6190.793981347162,-6285.8438310028405,-6126.23181931689,-6242.802389649326,-6068.843230845538,-5751.412600863369,-5568.486475110933,-5414.254643594172,-5308.444433600116,-5103.997587170922,-4919.278068028756,-4750.6990893941575,-4942.5921820952435,-4992.807197007676,-4940.798788705513,-4809.88107125524,-4705.864254650914,-4467.342933816854,-4305.937528741175,-4366.912903991987,-4135.565156716847,-3882.6966887649496,-3879.10990198549,-3497.1171099730495,-3375.166359471425,-3258.5957891389903,-3174.306299821691,-2873.01621034709,-2706.2306251022214,-2397.766962068701,-2091.0966924249105,-1535.1447416086821,-444.76156065298267,-0,-1.793393389729769,-0,-1.793393389729769,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0.917339385506426,-0,-0,-0.917339385506426,-1.834678771012852,-0,-0.917339385506426,-1.834678771012852,-5.504036313038556,-266.02842179686354,-696.2605935993773,-1035.676166236755,-1248.4989036742459,-1380.595775187171,-1627.3600698883997,-1838.3481285548778,-2125.475356218389,-2169.5076467226977,-2186.9370950473194,-2227.3000280096026,-2327.290021029803,-2355.727541980502,-2516.2619344441264,-2573.136976345525,-2544.6994553948257,-2540.1127584672936,-2537.3607403107744,-2514.427255673114,-2701.564490316425,-2774.951641156939,-2893.2884218872678,-2911.635209597396,-3043.7320811103214,-3258.3894973188253,-3308.8431635216784,-3292.331054582563,-3323.5205936897814,-3227.199958211607,-3091.4337291566558,-3135.4660196609643,-2980.435663510378,-2818.983931661247,-2795.13310763808,-2633.681375788949,-2590.566424670147,-2530.022025226723,-2496.080467962985,-2530.022025226723,-2522.6833101426714,-2535.5260615397615,-2474.9816620963375,-2232.804064322641,-2185.102416276307,-2213.539937227006,-2155.747555940101,-2111.715265435793,-2095.203156496677,-1978.701054537361,-1787.8944623520242,-1691.5738268738496,-1566.8156704449757,-1499.8498953030066,-1442.0575140161018,-1352.158254236472,-1187.9545042308216,-1052.1882751758706,-699.0126117558966,-266.94576118236995,-0.917339385506426,-0,-0,-0,-0.917339385506426,-0,-0,-0.917339385506426,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.507721153178785,-0.507721153178785,-0.507721153178785,-1.523163459536355,-1.01544230635757,-2.03088461271514,-147.74685557502642,-393.48389371355836,-528.0299993059364,-681.3617875659294,-792.0449989589046,-958.577537201546,-1076.368844739024,-1177.4053542216022,-1207.8686234123295,-1169.2818157707418,-1204.8222964932568,-1318.0441136521258,-1335.3066328602044,-1330.2294213284167,-1357.646363600071,-1417.049738521989,-1490.161584579734,-1481.0226038225157,-1437.3585846491403,-1499.300565336952,-1581.0436709987364,-1575.9664594669484,-1633.84667092933,-1720.1592669697234,-1767.8850553685293,-1752.6534207731656,-1818.6571706864077,-1803.4255360910443,-1823.2266610650167,-1707.9739592934327,-1708.4816804466113,-1603.383401738603,-1615.5687094148939,-1563.7811517906578,-1473.406786524834,-1411.972526990201,-1360.184969365965,-1299.2584309845108,-1311.4437386608015,-1392.1714020162283,-1362.7235751318588,-1317.0286713457683,-1261.6870656492806,-1230.208354152196,-1261.1793444961017,-1211.4226714845809,-1173.343584996172,-1155.5733446349145,-1085.0001043430634,-1017.9809121234639,-977.3632198691611,-888.5120180628737,-854.4947007998951,-851.9560950340011,-775.7979220571834,-705.2246817653323,-589.9719799937482,-386.37579756905535,-145.2082498091325,-1.523163459536355,-0,-0.507721153178785,-0,-0,-0.507721153178785,-0,-0,-0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0.6686665579881916,0,0,0,0,2.005999673964575,0.6686665579881916,1.3373331159763833,4.01199934792915,194.58196837456376,506.8492509550493,733.5272141130462,920.7538503497399,1033.7584986497443,1252.412463111883,1399.519105869285,1484.4397587337855,1475.0784269219507,1553.3124142065692,1648.9317319988807,1729.1717189574636,1678.353060550361,1781.9963770385307,1777.9843776906016,1878.2843613888303,1947.157016861614,1996.6383421527403,2025.3910041462325,2030.740336610138,2058.824332045642,2106.968324220792,2184.533644947422,2260.7616325580757,2276.8096299497925,2314.2549571971313,2431.940271403053,2438.6269369829347,2431.2716048450648,2277.4782965077807,2207.936974477009,2077.5469956693114,2129.0343206344023,2051.468999907772,1989.9516765728583,1915.061022078181,1763.2737134148613,1783.3337101545071,1753.2437150450385,1842.176367257468,1713.7923881237352,1685.039726130243,1703.093723195924,1743.2137166752157,1672.3350615284673,1545.2884155107108,1548.631748300652,1586.7457421059787,1418.9104360509427,1359.3991123899937,1303.2311215189854,1134.058482347973,1089.9264895207523,1063.848493759213,1021.0538340479686,916.7418510018107,738.2078800189636,454.0245928739821,190.56996902663462,3.343332789940958,0,0.6686665579881916,1.3373331159763833,0,0.6686665579881916,0.6686665579881916,0.6686665579881916,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.10153634893683162,-0,-0,-0.3046090468104949,-0,-0.10153634893683162,-0.7107544425578214,-28.83632309806018,-81.93983359202312,-106.81623908154687,-133.01261710724944,-164.3873489287304,-180.63316475862345,-212.6171146737254,-222.4661405205981,-232.4167027164076,-242.57033761009075,-252.41936345696342,-252.52089980590026,-250.7947818739741,-266.6344523081198,-279.6311049720343,-284.70792241887585,-285.7232859082442,-288.3632309806018,-299.6337657125901,-317.09801772972514,-324.0024894574297,-314.45807265736755,-313.3411728190624,-335.37456053835484,-355.58029397678433,-359.13406618957345,-365.3277834747202,-364.61702903216235,-366.24161061515167,-345.73126812991165,-331.7192519766289,-316.28572693823054,-312.3258093296941,-320.7533262914511,-304.3044377636844,-281.66183195077093,-271.71126975496145,-273.13277864007705,-269.88361547409846,-259.933053278289,-247.03793696331135,-256.58235376337353,-260.23766232509945,-260.94841676765725,-255.05930852932104,-234.6505023930179,-226.42605812913453,-225.91837638445037,-226.6291308270082,-217.79546846950385,-197.89434407788482,-182.6638917373601,-172.4087204947401,-153.92910498823673,-156.77212275846802,-137.88636185621735,-114.22839255393558,-78.6906704260445,-30.05475928530216,-0.7107544425578214,-0.3046090468104949,-0.10153634893683162,-0.10153634893683162,-0.10153634893683162,-0.20307269787366325,-0.3046090468104949,-0,-0.10153634893683162,-0,-0,-0,-0,-0
