X..0.707..0.692.,X..0.692..0.677.,X..0.677..0.661.,X..0.661..0.646.,X..0.646..0.631.,X..0.631..0.616.,X..0.616..0.601.,X..0.601..0.585.,X..0.585..0.57.,X..0.57..0.555.,X..0.555..0.54.,X..0.54..0.525.,X..0.525..0.509.,X..0.509..0.494.,X..0.494..0.479.,X..0.479..0.464.,X..0.464..0.449.,X..0.449..0.433.,X..0.433..0.418.,X..0.418..0.403.,X..0.403..0.388.,X..0.388..0.373.,X..0.373..0.357.,X..0.357..0.342.,X..0.342..0.327.,X..0.327..0.312.,X..0.312..0.297.,X..0.297..0.281.,X..0.281..0.266.,X..0.266..0.251.,X..0.251..0.236.,X..0.236..0.22.,X..0.22..0.205.,X..0.205..0.19.,X..0.19..0.175.,X..0.175..0.16.,X..0.16..0.144.,X..0.144..0.129.,X..0.129..0.114.,X..0.114..0.0988.,X..0.0988..0.0836.,X..0.0836..0.0684.,X..0.0684..0.0532.,X..0.0532..0.038.,X..0.038..0.0228.,X..0.0228..0.0076.,X..0.0076.0.0076.,X.0.0076.0.0228.,X.0.0228.0.038.,X.0.038.0.0532.,X.0.0532.0.0684.,X.0.0684.0.0836.,X.0.0836.0.0988.,X.0.0988.0.114.,X.0.114.0.129.,X.0.129.0.144.,X.0.144.0.16.,X.0.16.0.175.,X.0.175.0.19.,X.0.19.0.205.,X.0.205.0.22.,X.0.22.0.236.,X.0.236.0.251.,X.0.251.0.266.,X.0.266.0.281.,X.0.281.0.297.,X.0.297.0.312.,X.0.312.0.327.,X.0.327.0.342.,X.0.342.0.357.,X.0.357.0.373.,X.0.373.0.388.,X.0.388.0.403.,X.0.403.0.418.,X.0.418.0.433.,X.0.433.0.449.,X.0.449.0.464.,X.0.464.0.479.,X.0.479.0.494.,X.0.494.0.509.,X.0.509.0.525.,X.0.525.0.54.,X.0.54.0.555.,X.0.555.0.57.,X.0.57.0.585.,X.0.585.0.601.,X.0.601.0.616.,X.0.616.0.631.,X.0.631.0.646.,X.0.646.0.661.,X.0.661.0.677.,X.0.677.0.692.,X.0.692.0.707.
0,0.19169412457356777,-1.649587923136239,-2.270861454702996,-2.067577498810914,-16.91601379338907,-5.284439844676749,-12.933915270260043,-0.29581295179955935,-12.809326801516868,-14.357083911836375,-19.73725602448002,-1.0662138324930643,-15.645184851088683,-35.51530385493026,-15.685647711819161,-92.2342157064178,-5307.788462772635,-14780.132585564195,-20686.362037460378,-25489.556008850213,-29916.829195962247,-32628.609393318897,-35187.45375724834,-39402.86668687313,-42126.850487052885,-44178.48512274815,-45547.81320129236,-48714.83438937589,-49604.08489733128,-52006.50802255235,-52730.04888396217,-54842.42059187256,-55804.604628204215,-56138.47045177462,-56607.01379404057,-55388.46571080767,-56511.3007725685,-56219.79200537876,-56599.58761560451,-59047.08944084848,-60376.92949835239,-62922.157406070124,-63375.05439490822,-65054.89334075725,-64871.93892480249,-65334.74294304073,-64422.49447681412,-62887.12287660714,-62863.488495710284,-62654.358840961715,-60243.82821921568,-57399.00692488819,-54140.587659965815,-52684.30829736894,-51141.26122687113,-50956.827930466534,-48347.97640641137,-47068.88317987916,-45873.887609613615,-43515.18868900511,-43684.97381352238,-43012.43340195546,-41381.87353917699,-40801.3914353293,-39692.27442443564,-38500.311908937154,-36428.58443204244,-35584.911796980254,-34419.39550975276,-32138.69776333861,-29178.1894972585,-26223.012300040587,-20685.79959317326,-14818.09047779559,-5488.760673186398,-86.3423413333852,4.258199253953253,-2.6976025988671584,-23.77366658678869,-15.430381952448847,-17.751962887178752,-10.191378404633825,-9.32403729977776,0.24881325557944783,2.3100981035675576,-3.0734553613113675,0.6292543176155486,-1.8828318479652502,0.7590942661725266,-1.686541153253262,-1.2821997139625014,-0.25989469515549507
0,0.03850252934062715,0.40443632947666985,-1.0393826107467017,-8.867606279656073,-1.6556486256902094,-8.671545183792865,-11.775144903862246,-4.241470117010105,-8.088985341821058,-7.335786162581449,-23.927204671305244,-13.846235068480418,-9.128999124042522,-22.828150096986192,-11.551571062867588,-53.803803531946805,-5578.32766391937,-14824.414098327414,-20664.398473977006,-25305.646190415697,-28222.091184486893,-33496.4321322254,-35275.08800936733,-38303.717019175005,-41617.8916051901,-43385.314060745106,-45746.830003530726,-47209.33159986271,-49610.33707822092,-50555.800101900124,-53285.92343377022,-53877.86820496917,-55084.76140059476,-55033.29778056712,-56281.70440504035,-56816.09325249972,-56311.63386817252,-57164.98182000656,-56742.84639742066,-58907.623977989795,-60412.85988431784,-62804.771660296276,-63765.49359248076,-65269.80595514865,-64210.8666213117,-63418.666074862405,-62964.7416084523,-63796.188695191595,-62555.41723121197,-62399.97607168501,-59675.290502653406,-56892.47187681967,-53656.82617502111,-53101.35389693725,-50613.02601072651,-49940.67982801011,-48694.036444595404,-48805.10634828077,-46188.143823090104,-44971.73443995099,-44180.38400745105,-43317.929203826105,-43564.98381118287,-41375.06440605356,-41192.65894803769,-38229.73193291321,-37493.95981617873,-35378.48798206847,-34585.95368513662,-32781.108563768656,-28733.71686990704,-25741.535223902756,-20912.43832422566,-14885.786663292422,-5751.663667545675,-80.0335159848228,-28.19202407488112,-29.00190756267922,-25.41982649297716,-43.95091120045675,-16.525827528676132,-9.962018145715716,-17.126640411570456,-13.520741792499793,2.312032245402613,-3.8522509646341487,-2.1008816001651214,-0.5506239285597259,-0.7747585137395898,0.4029125853540603,-1.0230963225870304,-0.5082023547342385
0,0.2852207635508961,0.362664427943482,0.06151357863782501,-0.5064331862281808,-5.654289827109133,-2.600845627164464,-20.691430463307874,-20.611216518503095,-13.62979525901804,-0.25838221384753474,-18.333069372456343,2.4836130984428806,-21.65630203544862,-7.894674887142831,-11.117056223436178,-91.13820944532414,-5614.834091510676,-15025.562011155822,-20270.55309406412,-25214.427902026066,-28757.08988487108,-33097.437696846064,-36351.17547015675,-38143.92693164936,-41165.960132822365,-44163.482220488826,-45464.0404221707,-48212.207633039994,-49242.33352852613,-51349.20315123141,-52155.80866811114,-54072.550096953855,-55272.01078483536,-56047.29454281712,-56339.58673331073,-56173.059022572095,-56955.229963184865,-56575.55455136728,-57078.03743284209,-59154.83367401851,-60102.94019103323,-61735.63306873084,-63635.651054719885,-64850.29220231817,-64436.403849133094,-63625.24504069512,-63907.71719776145,-62232.965368316465,-62563.003183700836,-63001.60620213418,-60033.12416242195,-57322.09325652584,-53393.987525112505,-51446.63130060329,-50979.87210546427,-51434.66747822828,-48828.74518295407,-47981.56091948846,-45977.20379257155,-45895.94917589368,-44267.42412794667,-43320.624068498044,-42087.8434754093,-41697.44274323908,-39705.44236929345,-38439.99511913882,-37202.45941538361,-35717.50845539284,-34308.18696030249,-32612.120084896134,-29448.27402322743,-25670.66477600056,-20711.20988717857,-14541.432769811358,-5756.384244237797,-90.34514125524771,-5.047143752104018,-28.445160805755066,-17.650069510045604,-7.671665964660806,-7.3245491518416905,-17.183834340910327,-3.879679120647945,-11.425400020620987,-8.967897812077451,-0.9466163300059356,-10.12756819047421,-7.333032046823745,-2.05730711745224,-0.20183458239318627,0.5906292497345857,-0.2352320835742968
0,-1.5095142826239536,-2.931435108253952,-1.8807563567872059,-2.0559378856444335,-2.378061105695238,3.39106502105035,-6.5313449133316075,-16.349535260720753,-9.416807523058157,-24.06385299147012,-25.256343306687036,-23.43691544238476,-28.124262104736495,-18.44803324485527,-17.69440633845877,-94.93023934477863,-5647.182513858003,-14929.385232057208,-20341.586991191973,-24937.799054441595,-28767.03798666845,-33031.76123983279,-35734.00088393809,-38355.42342747112,-41856.48404941773,-43934.635627933516,-46848.06146299888,-47903.624585860955,-48779.12807967433,-50705.90381342445,-51574.59930199532,-53170.34046902606,-54505.70379893246,-56295.44844313708,-55739.57418251653,-56142.26117286795,-55218.218804830954,-56905.24539075953,-57136.77547635875,-60193.65311789089,-63078.96427880137,-63357.07515571918,-64446.03194985514,-63370.343948771,-63630.91488271591,-64528.0890146031,-63171.33361829511,-63597.57365203889,-62670.52090515008,-61110.49089739213,-59810.65983165022,-56213.62320227431,-52867.90980204976,-51608.86785777016,-50700.41072213274,-49782.395244832485,-47892.29749628365,-46628.898844869276,-46905.729237804,-45127.78713815636,-44229.69357496448,-43016.16689447415,-42346.554353493026,-41573.5687744626,-40139.715506522625,-37936.22710852372,-36057.93209257768,-35966.7545317891,-33738.688972599004,-32795.77855252511,-29107.12616684104,-24904.701112257208,-21291.59972779985,-14984.313661829718,-5685.565227194,-87.56926475921559,5.391090242672893,-19.62486632297822,-38.278260353538506,-10.586572609695594,-15.479619841483666,-20.615273812462494,4.2600670580744415,-7.976003852660524,-1.624923582730906,-2.0958091301926975,2.85099515368342,-0.8111606598438873,-1.259398395990665,-2.167338977092934,3.1822618585003175,-1.1919013076890626
0,-2.6437556117522027,2.1491830568252936,-3.846123266434423,-3.8745207521250147,-10.110171723385148,-9.104803609593873,0.3027418983135296,-13.3110396615694,-17.31078586567186,-13.60747816698895,-26.512749532236317,-20.87438948922651,-3.17943989191093,-0.3112488008044036,-5.555907624711797,-66.61223150446753,-5473.558284310724,-14621.162589969596,-21166.391095787953,-24125.234462211763,-28778.910573323956,-32366.590583894988,-36014.19644354192,-38692.410901850155,-41219.9434144238,-44457.7592831841,-46346.36592578594,-48034.85172926081,-48212.07004002712,-50731.116970004005,-52530.1097853435,-52210.786579618005,-54200.76373066143,-55176.23711969571,-55357.2281141025,-55463.65893509987,-56495.26190314334,-55990.946128496216,-56661.26706098587,-60591.83633332045,-63410.13634704873,-65149.12017236332,-63457.99902228308,-63054.2437116076,-64240.35338259763,-64881.60696719857,-64302.51667859374,-64097.20467382329,-60759.577021220655,-61136.38109352682,-59685.06592029835,-55201.36673639402,-53392.41558182167,-52534.737161509256,-52142.98280406993,-50894.37248643574,-48606.50745327347,-47071.99039918986,-47677.04011752268,-45555.728150899,-46207.424391480425,-44060.980038130474,-42213.08990543845,-40779.48876790047,-39638.979530463825,-38579.50331502694,-36845.943644315346,-36164.19968326797,-34265.24822272904,-31590.76564656545,-29058.381241222734,-25339.806331063464,-21079.76517940776,-15306.154354884904,-5849.792310813835,-82.12401710839484,-26.260835752488067,-3.822939333755706,-12.431042921014438,-36.88911976523061,-14.039471338786436,-19.810678485450673,-9.791699267902045,-4.757705358479441,-8.817492624118573,-7.890717375103014,-5.3865760891349534,-2.489080030215264,-1.9468234110537708,0.39207456082992936,-3.6227521836587724,0.38732764263752006
0,2.3989595478042207,1.5955698521581476,-0.4224728838696285,-1.038453187529574,-8.628022147957749,-8.500268579344457,-14.029063686930758,-17.03685713943274,-17.10185727702004,-1.430224556435313,-23.628024654241635,-19.116487816157438,-15.474289897223207,-1.3385332731234914,-22.70213500009431,-82.27047378468967,-5361.11556849817,-15215.710189898778,-20451.577869910514,-25001.961723703465,-29042.593753888395,-32630.03097259295,-36926.85809867768,-39636.31507126895,-41148.944702413966,-44263.31683496317,-47246.67696700306,-50018.26950756732,-49755.534068059154,-50980.476744828695,-51953.26009001777,-54031.909778269895,-54269.64147481504,-54767.941370287685,-55498.07326120947,-57066.81503268545,-56206.25070233193,-56465.79172925833,-58714.848795501224,-61095.03234427332,-63120.051129462634,-63241.70965892516,-63294.460818342995,-65019.69890553495,-63136.719804288354,-63626.073762764514,-64901.61176561437,-63369.1502826403,-61014.34678679623,-60472.848499027015,-57584.64149946565,-55426.11223159532,-53571.18826509005,-51700.01519329507,-51816.89299952059,-50269.99028938335,-49096.38980617296,-47727.30819776532,-45868.24861585858,-45964.41126898204,-46406.92633824141,-43657.66284153063,-42416.87762817593,-40812.950318547155,-39225.92556469506,-39081.52477642787,-37265.462752228006,-35689.11425981718,-34187.902741020676,-31586.54705138297,-30678.700430028952,-25483.59605117995,-20277.64556352575,-15910.569835371321,-5679.349444360582,-68.25713172666056,-11.628943676807749,-26.618405687848433,-23.828506097151116,-18.755961827315573,-11.856942928428323,-23.981239033631624,-7.096814444124118,-12.232134374765458,-7.882840887117089,-0.9690935676497267,-7.919201318503383,-3.7569822220649067,-6.4936960589887605,-0.9099431396683234,-1.2679027948353603,0.1913807666386674
0,1.9840688414521237,-1.8053796940411606,-5.254455681560959,3.471142610952706,-4.312456483028606,-2.2755687578720223,-12.304051729433404,-7.811116593585474,-0.928359396060561,-12.570132172974784,-11.355821205738906,-0.8852268148814384,-24.039846473569,-16.342481365674168,-15.092369621487219,-67.01302347496377,-5294.850687284206,-15582.21547333822,-20479.383022681952,-25450.469706623913,-27471.010879146717,-33493.989296565356,-35619.17650679498,-38630.87619361271,-41424.23890019393,-44214.23559230563,-45127.01815775059,-46967.92972815272,-48931.684209278246,-51224.384782437744,-51137.085068063934,-52277.2888553909,-53433.38433023851,-54950.2464036106,-55474.45144844161,-56119.50219034779,-55519.60292704009,-59329.21451347757,-58321.92438313519,-60629.88535158882,-63967.013513170925,-64179.09101906984,-64468.39801589563,-64614.25411848037,-64467.71606803813,-63648.125203256626,-63758.43359940528,-63930.333837015634,-61836.62679158323,-60756.9964422737,-58078.32264877348,-55193.02755828036,-53444.15578781495,-51612.06512015882,-51686.40623753265,-50008.78862899009,-48694.04678560839,-46694.09092344547,-46770.22887011115,-45448.30492097685,-45690.73936566205,-44790.87713717153,-43186.505012650516,-41554.1075422542,-40098.77978053218,-39380.99259626686,-38700.67673745246,-35267.34175276817,-33546.670628001266,-32295.15844213177,-30024.04208434187,-26337.626978409156,-19769.673366001323,-15542.15534574349,-5510.029998588376,-76.05650848279058,-17.40967717623862,18.965717722714064,-31.235445782497173,3.635742763075278,-13.88651629708117,2.3336287855728486,-10.456384277256197,-3.9367613927733482,-12.418731781708614,-12.696141370987561,-7.945903213152363,-2.1831582328700487,1.586177648097832,0.640230383828243,-0.3148683690615149,-2.50676226612434
0,-3.0709920445172543,0.2285993240165237,-0.8217725306852145,-3.9415438922131556,-4.734050057302088,-8.683322155413798,-7.159701362972994,-8.986672693138912,-1.2368883960881374,-9.28472289139628,-21.82680368854041,-22.148969410937536,-9.577197437042454,-2.344484856923591,-29.24716537381011,-37.3177511607967,-4966.382776028346,-15710.842880318633,-20344.65983906071,-23672.225058123517,-27781.860847986904,-31760.647685900058,-35035.31422187181,-37644.69148444173,-41563.57986113505,-42738.69421951682,-43632.80139853799,-45701.739613289,-47075.40038462941,-49939.16863336147,-50973.37880587507,-52961.41854040957,-54324.1327717544,-54041.93828809661,-55967.14659260497,-55095.33178055945,-57272.345450140194,-57153.21619703587,-58437.37026835231,-59564.8130300668,-63639.38959099166,-63755.896058961116,-64103.11638338232,-64613.55031151483,-64846.65671989464,-64903.76033325898,-62288.84832533958,-62071.778416835965,-60595.55966032868,-59349.747266472834,-58212.979085637286,-56303.64028363589,-52713.475158989044,-53879.92987249268,-50815.72512966723,-50223.80364236792,-49600.573974564184,-47839.05336708764,-47385.822284467395,-45875.743567338395,-45584.564532548786,-46109.90248194908,-44078.46195792248,-42600.748974013826,-40311.18555088437,-39474.94010331274,-38327.78493413901,-35444.18242937163,-33813.792623886846,-33062.755875936164,-29858.63565852652,-26206.918220891297,-20933.107070481343,-16116.10968219588,-4861.928427145473,-76.03364299125059,-20.526527241535117,-39.28023617304885,-25.133348358500587,-36.32856733542631,-12.412475357877682,-16.95695560789586,-5.70971342210218,-9.508157999790914,-11.977063599152839,-0.4717422314220051,-3.320749837568337,-8.125932998561222,4.1171349938318675,-4.121567406834164,-0.924329635624243,1.3483126184143253
0,0.7382591468382346,0.4364015805580004,-4.3945846278551866,-5.665280756144036,-6.962944563502314,-9.417345868556172,-11.894462243498701,-21.148397914738982,-20.243593545266236,-14.429965345797342,-4.633067778431147,-18.854369610963385,-17.17952576395567,-19.091458683890878,-24.505154091423183,-81.6078544068022,-5034.873783759347,-15016.981299296933,-21043.803493288466,-25482.110366460693,-28939.22204962935,-31692.70813435186,-34688.78902595229,-38103.13269309269,-40563.69988190434,-42414.57451313732,-44295.3774654392,-45473.422123705495,-47158.04344079815,-50216.151135794375,-51144.98614931117,-52111.45458489435,-54058.22745590824,-54061.03324749467,-55020.00399279053,-56291.755064681325,-56502.89869144608,-56725.382527739246,-57818.35331561347,-60091.412797775934,-63948.62716221113,-65022.26848700125,-64156.182674155476,-65940.1439700304,-63828.19841353556,-63886.83611372359,-63011.85053304651,-61448.01676521877,-60528.385059949,-59643.438768675696,-59288.17783111186,-54962.159863829096,-53001.84789174883,-52509.28950022489,-51738.68297345973,-50479.38755603654,-50057.88928721486,-49279.36909396279,-47470.53692170289,-46952.62271330664,-45652.16564873925,-45888.060144213625,-45410.96217681592,-43490.08198984951,-41244.411448490246,-40242.030048554036,-37964.78452422806,-37048.209848512655,-33178.5715820978,-32540.325714204635,-29824.686865108557,-26397.785666323205,-21568.636599335234,-15299.771527278643,-5105.484527578518,-39.836247259393176,-22.180600732205733,-38.219966876322296,-16.71576914894269,-9.264758332578829,-2.0548939858758772,-8.754996172222322,-4.28215740149489,-8.641535131883423,-2.8879638200627813,2.6550949183727215,-2.376186451289388,-3.58439973845757,-3.8360417606680377,-3.7054606263691285,-4.268465502356133,-2.520046854788582
0,2.5220418100985302,-0.48742766616326016,-3.1675427256153164,-8.445124253340495,-8.642417051802765,-12.981146891981817,-11.280677004039642,3.0019676637776582,-8.527671622250127,-20.810219486543165,-4.019205809176523,-18.255821055125065,-18.150913849967594,-19.83901326415393,-11.802062918019308,-51.507469587905874,-5265.479783767403,-15096.997716636819,-21371.153118955604,-24357.324453755464,-28960.814374028916,-31411.60336077825,-35384.385345561386,-39030.76747457164,-40381.36221602118,-41438.731140815034,-44971.68306847908,-47478.644122532525,-47842.41628845301,-49447.085164627206,-52149.12290163807,-52428.723313841845,-52489.30407812399,-55100.03943786871,-55127.03745957476,-56971.12076481417,-55883.03854044052,-56799.63677524983,-57433.586387930176,-60342.05583019856,-62642.921452148184,-65118.09829074279,-65528.87265924332,-64208.52793711132,-64855.95703433672,-63589.92399444668,-62938.483366279834,-61612.20795696297,-60718.56280145963,-60341.66742232094,-58422.221477807725,-56427.70263701445,-52073.0034851552,-52092.13539336827,-50620.21841194015,-51038.09088354481,-50400.31376544203,-48929.6758359352,-46769.89479663194,-46030.42145983421,-45431.086261834316,-44445.18441655662,-43814.55619220771,-42814.05211393123,-41992.491897261556,-39546.88901330956,-37899.01801575075,-36211.31011539874,-35257.86539705016,-32458.654761557784,-30014.13577472401,-25482.069714398516,-21601.138699869964,-15239.27483740056,-5488.874597874394,-62.78542059731619,-32.92199198518183,-21.561289089971453,-29.26556231424791,-14.615181515608409,-10.222812957372676,-10.512111345665513,-6.683632840056364,-14.374482891730526,-5.5602344918756526,-6.3700808516781615,0.30877066087669014,-3.5529731566828255,-0.6873880776049718,0.6517396769027007,-5.958124334425298,-0.7630029770255081
