X..0.707..0.692.,X..0.692..0.677.,X..0.677..0.661.,X..0.661..0.646.,X..0.646..0.631.,X..0.631..0.616.,X..0.616..0.601.,X..0.601..0.585.,X..0.585..0.57.,X..0.57..0.555.,X..0.555..0.54.,X..0.54..0.525.,X..0.525..0.509.,X..0.509..0.494.,X..0.494..0.479.,X..0.479..0.464.,X..0.464..0.449.,X..0.449..0.433.,X..0.433..0.418.,X..0.418..0.403.,X..0.403..0.388.,X..0.388..0.373.,X..0.373..0.357.,X..0.357..0.342.,X..0.342..0.327.,X..0.327..0.312.,X..0.312..0.297.,X..0.297..0.281.,X..0.281..0.266.,X..0.266..0.251.,X..0.251..0.236.,X..0.236..0.22.,X..0.22..0.205.,X..0.205..0.19.,X..0.19..0.175.,X..0.175..0.16.,X..0.16..0.144.,X..0.144..0.129.,X..0.129..0.114.,X..0.114..0.0988.,X..0.0988..0.0836.,X..0.0836..0.0684.,X..0.0684..0.0532.,X..0.0532..0.038.,X..0.038..0.0228.,X..0.0228..0.0076.,X..0.0076.0.0076.,X.0.0076.0.0228.,X.0.0228.0.038.,X.0.038.0.0532.,X.0.0532.0.0684.,X.0.0684.0.0836.,X.0.0836.0.0988.,X.0.0988.0.114.,X.0.114.0.129.,X.0.129.0.144.,X.0.144.0.16.,X.0.16.0.175.,X.0.175.0.19.,X.0.19.0.205.,X.0.205.0.22.,X.0.22.0.236.,X.0.236.0.251.,X.0.251.0.266.,X.0.266.0.281.,X.0.281.0.297.,X.0.297.0.312.,X.0.312.0.327.,X.0.327.0.342.,X.0.342.0.357.,X.0.357.0.373.,X.0.373.0.388.,X.0.388.0.403.,X.0.403.0.418.,X.0.418.0.433.,X.0.433.0.449.,X.0.449.0.464.,X.0.464.0.479.,X.0.479.0.494.,X.0.494.0.509.,X.0.509.0.525.,X.0.525.0.54.,X.0.54.0.555.,X.0.555.0.57.,X.0.57.0.585.,X.0.585.0.601.,X.0.601.0.616.,X.0.616.0.631.,X.0.631.0.646.,X.0.646.0.661.
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5624201253843607,0.37494675025624047,0.18747337512812023,42.18150940382705,152.9782741045461,221.40605602630998,275.58586143833674,309.5185423365265,341.01406935805073,377.5713775080342,397.4435552716149,421.44014728801426,432.31360304544523,491.180242835675,517.8014621038681,518.5513556043805,468.87091119542873,514.9893614769463,514.2394679764338,503.3660122190028,518.9263023546368,513.4895744759214,523.0507166074555,535.4239593659114,544.6101547471893,561.295285133592,609.2884691663908,609.8508892917752,609.663415916647,636.6595819350963,633.2850611827902,627.0984398035622,620.5368716740779,635.5347416843276,641.1589429381712,643.7835701899648,613.2254100440813,598.0400666587035,571.0439006402543,553.9838235035953,532.2369119887334,560.3579182579514,543.2978411212924,532.6118587389896,507.6778998469496,504.30337909464345,491.9301363361875,459.8721891892789,437.7503309241607,401.1930227741773,380.7584248852122,375.69664375675296,375.5091703816248,357.13677961906905,342.51385635907565,324.70388572190427,294.708145701405,274.64849456269616,246.71496166860624,219.15637552477256,142.6672384724995,42.743929529211414,0.37494675025624047,0.18747337512812023,0.5624201253843607,0.37494675025624047,0,0,0,0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.40087716449255484,-0.30065787336941613,-0.10021929112313871,-22.148463338213656,-84.28442383455966,-119.66183360102762,-133.79275364939016,-159.5491114680368,-179.89362756603398,-199.8372664995386,-209.9594149029756,-224.29077353358443,-255.5591923640037,-255.35875378175743,-275.5028312975083,-265.28046360294815,-275.30239271526204,-266.88397226091837,-265.881779349687,-268.38726162776544,-276.5050242087397,-277.3067785377248,-283.21971671399,-286.42673402993046,-296.84954030673686,-305.3681800522036,-327.0155469348016,-320.801950885167,-330.72366070635775,-346.75874728605993,-341.94822131214926,-347.9613787795376,-326.61466977030904,-332.9284851110668,-331.32497645309655,-332.4273886554511,-322.4054595431372,-299.7558997493079,-299.856119040431,-290.7361635482254,-283.92125175185197,-277.7076557022174,-276.40480491761656,-284.0214710429751,-284.0214710429751,-272.19559469044475,-264.37848998283994,-253.4545872504178,-228.0991065962637,-220.68287905315142,-217.87673890170356,-208.35590624500537,-189.91555667834785,-194.1247669055197,-180.6953818950191,-171.67564569393662,-163.8585409863318,-148.42477015336843,-131.58792924468113,-110.54187810882199,-82.28003801209688,-19.642981060135188,-0.10021929112313871,-0.30065787336941613,-0,-0.10021929112313871,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03921032370107885,0.11763097110323656,7.881275063916849,31.603520903069555,45.64081678805579,54.81603253410824,61.87389080030243,70.89226525155057,74.69566665055521,81.59668362194509,85.8313985816616,95.59476918323024,97.20239245497447,105.75024302180967,104.26025072116867,110.29864057113481,111.00442639775423,109.86732701042294,107.04418370394527,108.80864827049382,109.51443409711324,113.08257355391142,115.59203427078046,118.45438790095922,119.47385631718727,127.55118299960951,129.786171450571,132.3740528148422,134.8050928843091,136.4519264797544,131.98194957783141,134.45219997099937,133.94246576288535,126.61013523078361,127.5903933233106,123.39488868729515,117.7486020743398,114.18046261754162,108.25970373867871,107.55391791205929,112.69047031690063,110.4946921896402,107.31865596985283,107.78917985426577,104.7699849292827,99.3981705822349,96.10450339134427,87.55665282450907,85.43929534465082,84.30219595731954,79.94985002649977,78.34222675475554,74.77408729795738,73.83303952913148,66.3830780259265,65.01071669638874,59.63890234934094,54.619980915602845,42.34714959716516,34.54429518065047,8.077326682422244,0.03921032370107885,0,0.03921032370107885,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.6849751443221348,0,0,3.3699502886442696,5.054925432966405,1.6849751443221348,379.1194074724803,1514.7926547455993,1888.8571367851132,2337.060525174801,2655.5208274516845,3046.4350609344197,3358.155462634015,3556.9825296640265,4050.680246950412,4325.33119547492,4313.536369464665,4128.18910358923,4586.502342844851,4599.982143999428,4734.780155545199,4613.461945154005,4596.612193710784,4706.135578091723,4717.930404101978,4881.372993101225,4888.1128936785135,5125.694389027934,5317.7815554806575,5455.949517315073,5814.849223055688,5760.930018437379,5870.453402818318,5794.629521323822,5803.054397045432,5663.201460066695,5487.964045057193,5504.813796500414,5371.7007600989655,5255.437475140739,4879.6880179569025,4820.713887905627,4768.479658431642,4682.545926071212,4839.248614493171,4591.5572682778175,4766.7946832873195,4660.641249195025,4274.781941145256,4204.012985083727,4072.5849238265996,3742.3297955394614,3838.373378765823,3718.7401435189513,3509.8032256230067,3270.536755129264,3309.2911834486727,3066.6547626662855,2967.241229151279,2741.4545598121135,2522.4077910502356,2185.412762185809,1828.1980315895162,1438.9687732511031,380.80438261680246,1.6849751443221348,0,1.6849751443221348,1.6849751443221348,0,3.3699502886442696,0,0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.5732370292033941,-0.5732370292033941,-1.1464740584067883,-0.5732370292033941,-1.7197110876101824,-2.8661851460169707,-149.0416275928825,-443.6854606034271,-636.8663394449709,-772.7235153661753,-941.8284389811765,-1009.4704084271771,-1170.5500136333308,-1245.0708274297722,-1356.8520481244338,-1458.8882393226381,-1385.5138995846037,-1478.9515353447568,-1469.2065058482992,-1500.7345424544858,-1633.7255332296734,-1638.3114294633006,-1589.586281981012,-1552.8991121119948,-1563.2173786376559,-1667.5465179526736,-1696.7816064420467,-1778.1812645889286,-1836.0782045384715,-1936.3946846490653,-2037.2844017888629,-2009.1957873578965,-1997.7310467738287,-1989.1324913357778,-2059.640645927795,-1971.3621434304725,-1944.420003057913,-1891.6821963712007,-1812.5754863411323,-1705.3801618800976,-1703.6604507924874,-1691.0492361500128,-1528.8231568854521,-1558.6314824040287,-1630.286111054453,-1665.8268068650634,-1627.9931629376395,-1552.8991121119948,-1489.8430388996214,-1415.8954621323835,-1327.0437226058575,-1336.7887521023151,-1263.9876493934842,-1279.4650491819757,-1230.7399016996872,-1148.7670065236018,-1099.46862201211,-960.1720239156851,-1017.4957268360246,-926.351039192685,-870.1738103307523,-769.8573302201584,-642.5987097370048,-478.0796823556307,-130.12480562917048,-0.5732370292033941,-1.7197110876101824,-0.5732370292033941,-0.5732370292033941,-0.5732370292033941,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0.4518519057756258,0,0,0,0,0.9037038115512516,0.9037038115512516,1.3555557173268773,105.2814940457208,355.1555979396419,499.7482077878421,572.9482165234934,731.0963835449625,813.785282301902,891.051958189534,1005.3704903507673,1099.3556867520974,1098.9038348463218,1088.5112410134825,1165.3260649953388,1186.5631045667933,1222.7112570288434,1236.7186661078879,1293.6520062356167,1273.7705223814892,1242.592740882971,1237.1705180136635,1319.8594167706028,1338.3853449074036,1388.540906448498,1470.777953299662,1487.0446219075845,1593.681671670632,1617.6298226767403,1559.7927787374601,1583.7409297435684,1543.5261101295378,1572.8964840049534,1529.0668491447177,1449.0890618224319,1403.000167433318,1364.1409035366141,1337.4816410958524,1285.970523837431,1239.4297775425416,1196.9556983996326,1245.3038523176247,1257.9557056793421,1244.852000411849,1211.8668112902283,1185.6594007552421,1125.5630972870838,1084.8964257672776,1100.2593905636488,1041.970494718593,978.2593760042298,977.3556721926785,881.1112162624703,850.3852866697277,821.0149127943121,799.7778732228577,723.8667530525526,681.8445258154193,604.1259980220117,526.8593221343797,386.78523134393566,112.05927263235519,0,0.4518519057756258,0,0.4518519057756258,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.6182278708960401,0,0,0.6182278708960401,1.2364557417920803,0,0.6182278708960401,1.2364557417920803,3.7093672253762406,179.28608255985165,469.23495401009444,697.9792662416294,841.4081322895106,930.4329456985404,1096.7362429695752,1238.9286532756644,1432.433976866125,1462.108914669135,1473.8552442161597,1501.0572705355855,1568.4441084632538,1587.609172461031,1695.7990498678382,1734.1291778633927,1714.9641138656154,1711.8729745111352,1710.018290898447,1694.562594126046,1820.6810797888381,1870.1393094605214,1949.8907048061105,1962.2552622240314,2051.280075633061,2195.9453974227345,2229.947930322017,2218.8198286458883,2239.8395762563537,2174.925649812269,2083.427924919655,2113.102862722665,2008.6223525412345,1899.8142472635313,1883.7403226202343,1774.9322173425312,1745.8755074104174,1705.0724679312787,1682.1980367081253,1705.0724679312787,1700.1266449641105,1708.781835156655,1667.9787956775162,1504.7666377609617,1472.6187884743676,1491.7838524721449,1452.8354966056943,1423.1605588026844,1412.0324571265558,1333.5175175227587,1204.9261203763822,1140.012193932298,1055.9332034904367,1010.8025689150256,971.8542130485752,911.2678817007632,800.605092810372,709.1073679177581,471.08963762278256,179.90431043074767,0.6182278708960401,0,0,0,0.6182278708960401,0,0,0.6182278708960401,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-1.29765594060531,-1.29765594060531,-1.29765594060531,-3.8929678218159305,-2.59531188121062,-5.19062376242124,-377.61787871614524,-1005.6833539691153,-1349.5621782295225,-1741.454272292326,-2024.3432673442837,-2449.9744158628255,-2751.0305940832573,-3009.264126263714,-3087.1234827000326,-2988.501631214029,-3079.337547056401,-3368.714821811385,-3412.8351237919655,-3399.8585643859124,-3469.931985178599,-3621.7577302294203,-3808.620185676585,-3785.2623787456896,-3673.663967853633,-3831.9779926074807,-4040.9005990449355,-4027.9240396388827,-4175.856816867888,-4396.45832677079,-4518.43798518769,-4479.50830696953,-4648.203579248221,-4609.273901030061,-4659.882482713669,-4365.314584196263,-4366.612240136868,-4097.997460431569,-4129.1412030060965,-3996.780297064355,-3765.79753963661,-3608.7811708233676,-3476.420264881626,-3320.7015520089885,-3351.845294583516,-3558.1725891397605,-3482.908544584652,-3366.1195099301744,-3224.6750124041955,-3144.2203440866665,-3223.3773564635903,-3096.2070742842698,-2998.8828787388716,-2953.4649208176857,-2773.0907450735476,-2601.800160913647,-2497.9876856652218,-2270.8978960592926,-2183.954948038737,-2177.4666683357104,-1982.8182772449138,-1802.4441015007758,-1507.8762029833704,-987.516170800641,-371.1295990131187,-3.8929678218159305,-0,-1.29765594060531,-0,-0,-1.29765594060531,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-1.3393267587870588,-0,-0,-0,-0,-4.017980276361176,-1.3393267587870588,-2.6786535175741175,-8.035960552722353,-389.7440868070341,-1015.2096831605905,-1469.2414543894035,-1844.2529468497798,-2070.5991690847927,-2508.559019208161,-2803.210906141314,-2973.3054045072704,-2954.554829884252,-3111.2560606623374,-3302.7797871688867,-3463.4989982233337,-3361.7101645555176,-3569.3058121675117,-3561.2698516147893,-3762.168865432848,-3900.119521587915,-3999.2297017381575,-4056.8207523660008,-4067.5353664362974,-4123.787090305354,-4220.218616938022,-4375.580520957321,-4528.2637714590455,-4560.407613669935,-4635.40991216201,-4871.131421708533,-4884.524689296403,-4869.792094949746,-4561.746940428722,-4422.456957514868,-4161.288239551392,-4264.416399977995,-4109.054495958696,-3985.836434150287,-3835.831837166136,-3531.804662921474,-3571.9844656850855,-3511.714761539668,-3689.845220458347,-3432.6944827712314,-3375.103432143388,-3411.2652546306385,-3491.6248601578623,-3349.656223726434,-3095.1841395568927,-3101.880773350828,-3178.2223986016907,-2842.0513821461386,-2722.8513006140906,-2610.3478528759774,-2271.4981829028516,-2183.102616822906,-2130.8688732302103,-2045.1519606678387,-1836.2169862970575,-1478.6167417009128,-909.4028692164129,-381.70812625431176,-6.696633793935294,-0,-1.3393267587870588,-2.6786535175741175,-0,-1.3393267587870588,-1.3393267587870588,-1.3393267587870588,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.287967082553622,-0,-0,-0.8639012476608661,-0,-0.287967082553622,-2.0157695778753544,-81.78265144522865,-232.38943562077299,-302.9413708464104,-377.2368781452449,-466.2187066543141,-512.2934398628936,-603.0030708672845,-630.9358778749859,-659.1566519652408,-687.953360220603,-715.8861672283043,-716.174134310858,-711.2786939074464,-756.2015587858115,-793.0613453526751,-807.4596994803561,-810.3393703058923,-817.8265144522866,-849.7908606157386,-899.3211988149616,-918.9029604286079,-891.8340546685674,-888.6664167604775,-951.1552736746136,-1008.4607231027843,-1018.5395709921611,-1036.105563027932,-1034.0897934500567,-1038.6972667709147,-980.527916095083,-940.7884587026831,-897.0174621545326,-885.7867459349413,-909.6880137868919,-863.0373464132052,-798.8206870037475,-770.5999129134925,-774.6314520692432,-765.4165054275273,-737.1957313372724,-700.6239118529624,-727.6928176130028,-738.0596325849333,-740.0754021628086,-723.3733113746986,-665.4919277814205,-642.1665940945771,-640.726758681809,-642.7425282596844,-617.6893920775192,-561.2478438970094,-518.052781513966,-488.9681061760502,-436.558097151291,-444.6211754627924,-391.05929810781873,-323.9629678728248,-223.17448897905706,-85.23825643587212,-2.0157695778753544,-0.8639012476608661,-0.287967082553622,-0.287967082553622,-0.287967082553622,-0.575934165107244,-0.8639012476608661,-0,-0.287967082553622,-0,-0,-0,-0,-0
