V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.41821851499623,-64.8433214391417,-127.21158925405778,-117.02283147773473,-154.35891231551864,-155.9379883852398,-199.96707236842101,-216.78162771485367,-230.31943895694096,-238.5625265876101,-233.21132646617895,-247.07452266184558,-252.43728781600717,-275.2968244457189,-259.32281337278744,-255.61011916677668,-272.0019830062204,-277.279074991323,-254.99141440891128,-233.00945143245093,-230.2186476167574,-241.87096279319934,-246.27041421360676,-249.38316044666678,-269.33988682372177,-275.72546803702687,-287.7861895038208,-286.7759021583329,-319.7566751257108,-323.1404288832717,-332.2776404597067,-334.43111027885664,-323.2407470484805,-326.31961318608666,-314.05028269885565,-310.86551441627745,-285.5649673966477,-292.00548845084813,-269.94887535816736,-241.9294246872221,-233.6593074089845,-217.85692228955352,-223.31852849067826,-192.6884756456447,-210.16420756731375,-205.55550684119115,-185.53348679009073,-185.13492076751996,-154.5165074520915,-158.220467250836,-156.3349805018713,-135.8323533576796,-151.39639631950936,-122.34606635825003,-131.57556196226858,-71.38928050145805,-60.69212299373432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5755243321768,27.4963632636597,33.8416778629658,49.4934538745874,49.9164748478745,54.5697055540323,54.9927265273194,59.2229362601901,61.3380411266254,63.8761669663479,64.722208912922,68.5293976725057,70.6445025389411,72.3365864320893,74.4516912985247,76.143775191673,76.5667961649601,78.6819010313954,79.5279429779696,81.6430478444049,84.1811736841274,85.8732575772756,91.7955512032946,93.0646141231559,97.7178448293137,97.7178448293137,97.7178448293137,99.832949695749,102.371075535471,106.601285268342,104.486180401907,101.10201261561,97.7178448293137,93.0646141231559,90.9495092567205,87.5653414704239,89.2574253635722,87.5653414704239,85.4502366039886,86.2962785505627,84.1811736841273,84.6041946574144,82.066068817692,79.9509639512566,77.4128381115342,75.2977332450988,70.644502538941,67.2603347526444,61.3380411266254,59.2229362601901,54.9927265273194,51.1855377677357,43.1481392752813,39.3409505156977,33.8416778629658,27.4963632636597,10.5755243321768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.55881572093101,-70.71737153176876,-106.63660664126586,-129.21564725418597,-149.70521375762328,-161.22113710398443,-199.5475785138891,-223.81941931214317,-241.93740319047103,-244.04031282009277,-248.9413230377097,-247.94262360801085,-262.15273583823455,-280.44829193319134,-263.7616611075357,-263.7191817890488,-271.20104873735625,-263.4562661484068,-270.020524653194,-213.1610779246084,-235.8678112299081,-230.65579907500475,-261.56200391622156,-252.96960378648149,-275.3598666109769,-282.2997696043421,-278.1998164257507,-295.74463308662877,-302.4472960836031,-352.4718505107964,-331.4715190573964,-322.9398940372604,-339.3087454970591,-334.0353182284218,-313.27083744637724,-293.1991173631325,-297.2018344877445,-278.1110343897289,-267.46217835309744,-234.79474767879387,-239.38614278731444,-226.6181306837734,-213.95615874928606,-207.63252297921673,-184.0412482320216,-196.15253630055224,-175.3248924667443,-177.40127573706172,-146.241474933399,-166.88514130684567,-141.4713996820983,-149.10452770481953,-136.01884563048256,-139.09364196843086,-109.4892890279571,-74.99639511180567,-48.543204074350456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7413773145267,23.6310300919586,36.5206828693906,48.1213703690794,50.6993009245658,55.4255069429575,55.8551620355386,58.0034374984439,62.2999884242545,62.7296435168356,66.5965393500652,67.4558495352274,72.6117106462002,71.322745368457,75.6192962942676,75.1896412016866,77.767571757173,79.9158472200783,78.197226849754,82.9234328681457,80.7751574052404,87.2199837939564,88.5089490716996,94.5241203678345,97.1020509233209,98.3910162010641,99.2503263862262,97.1020509233209,102.257912034294,103.976532404618,106.124807867523,98.3910162010641,97.1020509233209,94.5241203678345,88.5089490716996,88.9386041642806,86.7903287013753,88.9386041642806,85.071708331051,87.6496388865375,85.5013634236321,83.7827430533079,83.3530879607268,79.0565370349161,77.7675717571729,74.3303310165244,70.8930902758759,66.1668842574841,62.2999884242545,58.0034374984439,55.8551620355386,51.988266202309,43.8248194432687,37.8096481471338,36.5206828693906,23.6310300919586,10.7413773145267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.572225426766496,-74.141864304306,-102.86778368499954,-134.1672309730182,-154.44447965966103,-171.4915168320835,-222.9791091239807,-225.65475069266756,-250.2157927537319,-242.35375909718343,-295.0673345356165,-265.91840362724844,-284.1949647015008,-267.43078775496275,-284.2773463049714,-275.6653266105756,-262.56596230459473,-257.2846810799478,-262.84787401619934,-227.74714057120195,-251.00310176028702,-242.29751251700233,-246.48971126113378,-254.4664831995985,-263.3204995698359,-287.26836128468926,-286.342767977202,-287.4849997530743,-306.4233893436272,-328.49757878454,-337.01034416813553,-335.1020738735198,-341.8328617114031,-335.516134442368,-305.6916910988278,-300.822264762107,-301.3904006612457,-290.4077797855888,-248.64921196237745,-246.23712338324856,-228.12025298972674,-214.13048471183063,-199.40789628772671,-186.69744047656894,-156.98784766701522,-173.8486714200334,-166.056498596476,-149.7686000279493,-137.97299468262878,-139.74283191827533,-146.77685034102382,-144.11726652116857,-138.81251314270892,-148.1318049894276,-111.29990102245839,-86.79004031049439,-33.08463610787279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9158194389468,26.1979666534724,37.1137860924192,46.7197071986924,53.7058316396184,54.1424644171762,56.7622610825235,58.9454249703128,61.1285888581022,65.4949166336809,66.3681821887967,68.9879788541439,71.6077755194912,73.3543066297227,73.7909394072806,76.8473688501857,76.8473688501857,79.9037982930908,79.4671655155329,81.6503294033223,82.086962180880107,83.3968605135537,89.9463521769218,96.0592110627321,96.49584384029,97.8057421729636,99.9889060607529,100.862171615869,103.918601058774,104.355233836332,103.481968281216,97.8057421729636,96.49584384029,96.0592110627321,89.9463521769218,91.2562505095955,88.1998210666903,88.6364538442482,86.4532899564589,86.016657178901,84.7067588462274,84.7067588462274,83.3968605135537,79.4671655155329,76.8473688501857,75.1008377399542,68.9879788541439,65.4949166336809,61.1285888581022,58.9454249703128,56.7622610825235,50.6494021967133,46.7197071986924,36.2405205373035,37.1137860924192,26.1979666534724,10.9158194389468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.41868754022245,-94.1733217870145,-97.45132179034935,-134.13552069775318,-147.99716522317252,-180.94788396260188,-216.28650666504004,-226.07531635021698,-243.71440374457964,-247.2311576028033,-275.2585243569282,-280.41023337080964,-282.8716543484391,-263.15568496162166,-290.4594077090341,-300.3333096964959,-260.03667305008656,-272.45769315623295,-249.07897431816272,-241.608374849447,-241.23292568755193,-246.52697594311923,-239.09326475439832,-275.84748575992387,-276.3270480848766,-273.58754672553573,-296.64698658106784,-294.50052522923005,-325.19781016191763,-325.631331389065,-337.32613034363663,-326.6226622615794,-336.1757849897528,-337.4785704518936,-293.7705033426175,-294.69121623948786,-290.5962549188018,-290.0478993784924,-249.0870089106188,-253.14531637079799,-224.3100573631174,-231.18304487778366,-212.14002340327738,-192.01608490811026,-160.3385857502135,-167.55330121272033,-149.840648052285,-159.10149125598548,-147.11679543214692,-148.17848218109054,-140.62692987949941,-148.19881011215625,-125.84761151629863,-141.31464257453536,-95.89856235492067,-91.84418263387148,-18.984029516221987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43975309020102,26.6385185412061,33.2981481765077,47.5053580651509,52.389086464372,55.0529383184927,55.4969136275128,59.9366667177138,62.1565432628143,66.1523210439952,67.4842469710555,68.8161728981158,72.8119506792968,74.1438766063571,71.4800247522365,75.9197778424375,77.6956790785179,79.0276050055782,80.3595309326385,79.9155556236184,83.4673580957792,80.3595309326385,92.7908395852013,93.2348148942214,96.7866173663823,99.4504692205029,100.782395147563,102.558296383644,101.226370456583,106.110098855804,100.782395147563,99.4504692205029,96.7866173663823,93.2348148942214,92.7908395852013,88.3510864950003,89.6830124220606,88.7950618040204,88.3510864950003,85.2432593318596,86.5751852589199,83.9113334047993,79.4715803145983,81.2474815506787,78.139654387538,73.2559259883168,70.1480988251761,62.6005185718344,62.1565432628143,59.9366667177138,55.4969136275128,51.5011358463318,45.2854815200504,36.8499506486685,33.2981481765077,26.6385185412061,4.43975309020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.02129150457336,-87.73553709282622,-94.68098291347334,-143.07118137083495,-148.05536442923108,-176.41977720694743,-219.89986186215594,-235.00783477960715,-248.01392452984575,-251.98812689765364,-267.952617129453,-280.1744539152369,-287.80831942989454,-278.9624506273218,-284.57791207823834,-279.8800959584531,-267.5832577642193,-261.233019226086,-247.33995746210292,-259.0581011794607,-254.6570429055106,-242.77871770039624,-247.31647868898358,-277.092401071465,-277.53890797440965,-271.4667604232311,-287.36751499304063,-310.6977866404016,-303.3787188478646,-320.5262091560464,-333.6709535743758,-333.90651567904337,-342.7540368028963,-326.12909740804224,-299.38335377494934,-290.6924988017352,-287.6306731447786,-282.9860908758559,-257.85346966492455,-246.56190161426548,-244.06476955867964,-211.50611035243696,-210.2878213243274,-191.2264215360367,-163.70661825627857,-159.5573853816517,-164.85247872068865,-153.51810670837577,-161.36568860495697,-153.8485330515958,-146.08213741684634,-141.43287750707373,-111.3359267076093,-152.4415462984616,-94.4136119159956,-87.33448059660955,-18.085493013401162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43975309020102,26.6385185412061,33.2981481765077,47.5053580651509,52.389086464372,55.0529383184927,55.4969136275128,59.9366667177138,62.1565432628143,66.1523210439952,69.704123516156,68.8161728981158,73.2559259883168,74.143876606357,71.4800247522364,75.0318272243972,77.6956790785179,77.6956790785179,80.3595309326385,79.9155556236184,82.1354321687189,80.3595309326385,90.1269877310807,93.2348148942215,96.7866173663823,99.4504692205029,100.782395147563,106.110098855804,101.226370456583,102.558296383644,100.782395147563,99.4504692205029,96.7866173663823,93.2348148942215,95.454691439322,88.3510864950003,91.014938349121,88.7950618040205,88.3510864950004,86.57518525892,86.57518525892,84.7992840228396,79.4715803145983,81.2474815506787,77.6956790785179,73.2559259883169,67.9282222800756,62.6005185718344,62.1565432628143,59.9366667177138,55.4969136275128,51.5011358463318,45.2854815200504,36.8499506486685,33.2981481765077,26.6385185412061,4.43975309020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.368762414295105,-103.9980833797927,-91.61229991195187,-133.87066013309573,-165.40105524845953,-178.7509514456794,-191.687852699359,-225.9235681989226,-226.85292672215442,-241.7428372593122,-240.56229172276144,-268.69457443116113,-273.17991507857136,-268.36164654838905,-265.483760339817,-273.5724284671981,-268.5847770704935,-255.6846105746139,-247.75306221072262,-274.53418439150374,-254.77619332244157,-242.53298846793257,-260.59665565051796,-266.20091637374014,-273.05996837890314,-278.62312775090294,-282.5310483318652,-327.45124492574104,-316.5774721654976,-329.5293483049318,-315.97266249427054,-343.0832067982705,-322.6870765938818,-300.99550899876573,-305.80743208180866,-275.289741468683,-298.7198987656855,-262.022834848151,-263.75716120761325,-241.6657552421721,-257.2769371145711,-228.69330892917145,-216.5664723007641,-204.0486817430017,-190.03700877029286,-175.31064215996764,-188.27756203286157,-182.74625548687675,-161.24050779903177,-144.83431938508517,-155.3762492637115,-147.4247085900992,-126.14862267593693,-135.6691086484923,-84.05542315364312,-92.66276824232935,-1.9196937602138764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9158194389468,26.1979666534724,37.1137860924192,46.7197071986924,53.7058316396184,54.1424644171762,56.7622610825235,58.9454249703128,61.1285888581022,67.6780805214703,68.551346076586,71.1711427419333,72.044408297049,72.9176738521648,74.6642049623963,76.8473688501856,76.8473688501856,78.5938999604171,79.030532737975,80.3404310706486,80.7770638482065,82.9602277359959,87.3265555115746,96.0592110627321,96.49584384029,97.8057421729636,103.481968281216,104.355233836332,103.918601058774,100.862171615869,99.988906060753,97.8057421729636,96.49584384029,96.0592110627321,92.5661488422691,91.6928832871534,89.509719399364,89.9463521769219,86.8899227340168,87.3265555115747,84.7067588462274,84.7067588462274,82.5235949584381,79.9037982930908,76.4107360726278,72.9176738521648,66.8048149663546,63.3117527458916,61.1285888581022,58.9454249703128,56.7622610825235,50.6494021967133,46.7197071986924,36.2405205373035,37.1137860924192,26.1979666534724,10.9158194389468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.834593198300446,-96.9255243063148,-104.70563159445348,-123.62682347680291,-154.37706690791344,-165.5955792450278,-175.34672158836523,-206.4512743169858,-212.88424074566817,-223.62382802076002,-217.8385098811311,-251.61420887450524,-248.94119498280938,-266.22830798590047,-267.14985077771297,-273.46986409692363,-266.2618096985391,-254.67269776636192,-258.4484538305985,-270.61446193627205,-259.7070532330241,-245.21829881673096,-262.0844337879464,-277.8092265937045,-266.8745326225367,-279.1234799108466,-280.81453831142153,-321.9264890505516,-311.21120076402394,-301.5528522603157,-320.0850023633306,-329.422422991611,-324.4415028150697,-318.7693864289273,-300.70180474054956,-284.9674552441943,-267.4111509323854,-263.8249088022993,-270.3769806335543,-254.083828282265,-250.5402632017296,-242.06672965731678,-228.41586864263928,-211.9311945979105,-219.732654915784,-204.18036773179426,-217.85103140312484,-190.81623179909604,-182.70830596130432,-161.96580575501332,-176.61913878096456,-152.3234742151442,-140.07382872798894,-132.6557794004438,-96.38563632964046,-84.44553140909514,-6.714609771454526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7413773145267,23.6310300919586,36.5206828693906,48.1213703690794,50.6993009245658,55.4255069429575,55.8551620355386,58.0034374984439,63.1592986094167,66.5965393500652,70.0337800907137,70.8930902758759,73.0413657387812,73.0413657387812,75.6192962942676,75.6192962942676,77.7675717571729,78.626881942335,77.7675717571729,80.3455023126593,79.0565370349161,82.9234328681457,85.9310185162132,94.5241203678345,97.1020509233209,98.3910162010641,106.124807867523,103.976532404618,102.257912034294,97.1020509233209,99.2503263862262,98.3910162010641,97.1020509233209,94.5241203678345,91.086879627186,93.2351550900913,88.5089490716996,91.5165347197671,85.5013634236322,88.9386041642807,85.5013634236322,83.3530879607268,83.3530879607268,77.3379166645919,77.3379166645919,70.8930902758759,67.4558495352274,62.2999884242546,61.4406782390924,58.0034374984439,55.8551620355386,51.988266202309,43.8248194432687,37.8096481471338,36.5206828693906,23.6310300919586,10.7413773145267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.65468027946503,-73.70779916753943,-110.05256739563279,-106.04001973478302,-158.20131364413325,-175.90944166605624,-178.45295381730287,-201.06232190586553,-225.17980191154598,-224.13038597093458,-224.69442744068488,-246.0897628952886,-248.76218027309486,-267.81435560043224,-261.65990753293437,-246.32429854026958,-253.8666013570911,-248.37910896252157,-251.95619660767903,-268.9031490952276,-274.4139846810449,-259.3644842217538,-250.58409072163076,-261.305372882274,-269.5566439529827,-277.6118106197766,-297.2291330274682,-320.1853001562791,-312.99720875579266,-309.32631417664754,-331.29131164895296,-332.66358744766114,-322.8174379117696,-303.7643021064706,-310.89829941121013,-298.20568418472635,-257.08407204513844,-257.1361718776462,-261.30182860921497,-256.5340751663273,-245.4379635954066,-225.6787162352274,-219.91508732844707,-208.1956811803216,-224.049664803173,-186.28363995789374,-200.2791038485407,-178.2341815320694,-190.4001831139004,-165.1187932682957,-166.86212003972605,-153.81865160728898,-152.9383939643007,-125.40578326427557,-112.13543347937508,-76.8320982931529,-31.94471157256305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5755243321768,27.4963632636597,33.8416778629658,49.4934538745874,49.9164748478745,54.5697055540323,54.9927265273194,59.2229362601901,63.0301250197737,68.1063766992186,70.644502538941,72.3365864320893,71.9135654588022,73.1826283786635,74.8747122718117,76.56679616496,75.7207542183859,77.4128381115342,77.4128381115342,79.1049220046825,80.3739849245437,81.6430478444049,87.988362443711,93.0646141231559,97.7178448293137,101.10201261561,104.486180401907,106.601285268342,102.371075535471,99.832949695749,97.7178448293137,97.7178448293137,97.7178448293137,93.0646141231559,94.7566980163042,91.7955512032947,93.0646141231559,90.1034673101464,87.565341470424,87.565341470424,85.0272156307015,84.1811736841274,81.643047844405,79.1049220046825,76.143775191673,71.4905444855152,64.722208912922,63.0301250197737,59.6459572334772,59.2229362601901,54.9927265273194,51.1855377677357,43.1481392752813,39.3409505156977,33.8416778629658,27.4963632636597,10.5755243321768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.20498608454984,-84.00696325717273,-126.19375101069652,-113.16470985051107,-146.48525291819206,-165.25622256531477,-170.4288538782169,-201.23921822076858,-214.06937419237778,-230.41516763293882,-218.5103677343197,-232.52978079373278,-241.58655053174425,-265.1599163877126,-248.75687109271294,-243.29594509226663,-247.84231312204426,-252.4476771177946,-256.82281166983904,-265.0446069485742,-262.03659380769096,-258.2260129207795,-263.64537684159126,-259.8221285610945,-277.39103803475217,-271.4048023927026,-300.43371609318444,-315.9800253195578,-307.27929291597013,-306.7378465797141,-313.811547984875,-314.74309465668927,-330.8106896117863,-321.49349808129404,-309.57321609288374,-284.19755047334814,-257.0362740579929,-261.1219310695085,-254.0870488905916,-256.70934181529105,-248.96455377265156,-239.75511703724337,-221.44690023397118,-208.7816555915985,-218.05244485527822,-205.39338266926768,-198.93920315998733,-196.34513163821924,-188.44504300935967,-176.9092477989442,-159.0961915500019,-148.73454515413184,-157.59227237666684,-125.74532059131415,-123.24364205557355,-79.58179982448821,-29.8796047416192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4177719953802,27.0862071879884,35.4204247842925,46.6716185393031,51.2554382172704,53.7557034961616,56.2559687750528,58.3395231741289,64.1734754915417,69.1740060493242,72.0909822080307,73.3411148474763,71.6742713282154,72.0909822080307,76.6748018859979,75.8413801263675,76.6748018859979,76.2580910061827,80.4251998043348,78.758356285074,81.2586215639652,79.5917780447044,85.8424412419325,92.0931044391606,96.2602132373127,103.761009073986,105.011141713432,105.011141713432,100.01061115565,98.3437676363887,98.3437676363887,97.0936349969431,96.2602132373127,95.4267914776822,94.1766588382366,91.2596826795302,93.7599479584214,87.9259956410085,90.4262609198998,86.2591521217477,85.8424412419325,82.5087542034109,81.6753324437805,77.9249345254436,74.1745366071067,72.5076930878459,65.4236081309874,64.1734754915418,60.8397884530201,58.3395231741289,56.2559687750528,50.4220164576399,44.5880641402271,36.6705574237381,35.4204247842925,27.0862071879884,10.4177719953802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.922971186196406,-75.150792073218,-125.41090682424776,-110.10319711847553,-157.65327746787742,-168.43413161980124,-171.58727085758474,-193.7482195120588,-205.51484453290567,-218.5007508310555,-229.97441602501232,-212.75606330044988,-235.61980882816272,-262.9601208555605,-266.1956961134762,-246.86120073858126,-232.00291227393066,-250.561378209006,-266.6619263403745,-264.25960176714034,-275.43383108322877,-275.1737477547111,-244.8603172602648,-257.73316527650115,-263.46925258699616,-294.64694533766726,-312.6685377060527,-294.0199137576147,-312.1462100123245,-306.2917861424419,-325.8078964823162,-311.6494586678387,-321.88770704039496,-322.84882625555605,-303.03945307108626,-274.0244392335886,-260.4569654244007,-256.6832831842373,-255.86317917821606,-264.99812479439726,-239.8457092072688,-235.87832793041594,-210.92497638088494,-216.6311161309556,-223.10390370216095,-229.08883167605566,-205.79328293673325,-190.69315375386333,-172.9232505045907,-181.0251370911745,-159.59153424114288,-158.41756463398264,-169.78110057184858,-129.22891584313663,-123.75313099500096,-72.66412832934782,-36.12075578383261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2676710972549,26.6959448528628,34.9100817306668,48.0527007351531,50.5169417984943,52.9811828618354,55.4454239251766,59.5524923640786,63.6595608029806,68.1773360857727,73.1058182124551,73.1058182124551,73.9272319002355,73.1058182124551,75.5700592757963,76.3914729635767,75.5700592757963,77.2128866513571,78.4450071830277,79.2664208708081,79.2664208708081,82.5520756219296,83.7841961536003,91.9983330314042,98.9803493775376,105.551658879781,107.605193099232,101.444590440879,102.676710972549,98.1589356897572,97.748228845867,98.9803493775376,95.694694626416,96.9268151580866,93.641160406965,94.0518672508552,93.2304535630748,89.1233851241729,89.9447988119533,87.0698509047219,84.6056098413807,83.7841961536003,80.4985414024787,78.8557140269179,73.9272319002355,70.641577149114,66.534508710212,63.2488539590904,59.5524923640786,59.5524923640786,55.4454239251766,49.6955281107139,43.9456322962511,38.1957364817883,34.9100817306668,26.6959448528628,10.2676710972549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.356839402606205,-72.92957654147938,-132.25552086312655,-110.41107656363508,-142.86108069483666,-155.86627083177422,-179.85016228227602,-179.1271691772328,-195.70547143073253,-212.25220521106826,-218.77038285434642,-208.76642104557587,-233.23250926644522,-239.38280411607943,-256.3883170297868,-229.4355445215166,-234.8512369602017,-255.85583171976447,-268.97997305038,-260.1610153697439,-270.2669095505638,-282.7144996764028,-259.4408263789147,-266.5463265635705,-267.54150221276797,-292.2523023918359,-317.69871527039527,-294.09500553204373,-315.65223996779605,-310.221569834829,-306.0138836626181,-307.11730797169577,-315.311034323344,-319.59015908562714,-303.2159757014781,-274.6528871991196,-262.24881769732593,-241.9259781313206,-257.509854303834,-259.6443419164867,-258.10237036349616,-235.58367151012638,-227.8647437313213,-229.13174894961432,-239.9215138253541,-239.7608704061477,-198.2950703309737,-209.54872965722512,-181.50216382438214,-196.49682626484443,-169.80975278868397,-154.10208140396952,-145.96927267996446,-119.12545477792746,-127.35472219677168,-65.578378541947,-28.204044070363874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1248079767663,28.3494623349457,34.4243471210055,47.3841013312664,51.8390168410435,52.2440091601142,56.6989246698914,59.1288785843153,64.7987710513044,69.6586788801522,72.0886327945761,72.8986174327174,72.8986174327175,75.3285713471414,73.7086020708588,77.3535329424946,76.5435483043533,77.7585252615653,77.3535329424946,80.9984638141305,77.7585252615653,80.5934714950599,84.6433946857664,91.1232717908969,99.6281104913806,104.083026001158,104.083026001158,102.058064405805,101.248079767663,98.8181258532393,97.6031488960273,97.6031488960273,96.3881719388153,97.6031488960273,94.3632103434621,93.5532257053208,92.3382487481088,93.1482333862502,88.693317876473,88.2883255574023,85.4533793239078,84.6433946857665,80.1884791759893,78.5685098997067,72.8986174327175,68.848694242011,65.6087556894457,63.9887864131631,60.7488478605979,58.318893946174,56.6989246698914,49.004070607549,45.3591397359131,37.6642856735707,34.4243471210055,28.3494623349457,10.1248079767663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.52270516713993,-70.17499457619924,-106.04796899534153,-121.2288417267261,-152.41933919076948,-162.30325644443684,-171.07933147336232,-185.98898172807438,-203.69167146694488,-217.1974039347446,-223.80326322767772,-233.4815868934751,-238.17923495171112,-245.0415119109351,-253.54930322735095,-244.04200979254077,-239.21919285525763,-256.818396802731,-271.76128568449104,-272.9476623247683,-257.5508192613806,-258.7111267968672,-284.6781084095792,-264.4109067661798,-290.7877574138569,-297.64875703192035,-311.33885045991155,-300.1832454580113,-304.9211415794633,-327.2411226705019,-292.7697282439501,-309.27293837884065,-331.3916609171371,-323.1392546196717,-301.5373208897042,-265.85608476286825,-258.7627151290046,-257.05804423475604,-246.22910361764988,-254.2168706427328,-261.3448006763501,-242.13398852680405,-223.36034599086526,-225.23011599644744,-235.12717396830428,-235.3996665711059,-190.38118524949127,-195.97496343890003,-194.83088969639292,-194.38502400100558,-162.81887147577413,-165.1007403460602,-150.86704037288513,-130.6781289834151,-109.76957277589871,-75.75740024703506,-54.54831839909022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9865614404938,29.9664036012344,35.9596843214813,46.7475896179257,52.7408703381726,53.5399744342055,55.9372867223042,60.7319112985017,66.3256399707321,68.7229522588309,73.5175768350284,72.7184727389955,73.5175768350284,74.3166809310613,75.1157850270942,76.3144411711436,77.513097315193,76.7139932191601,78.3122014112259,79.9104096032917,78.7117534592424,79.5108575552753,82.707273939407,91.8969710437855,102.285324292213,104.682636580312,102.68487634023,101.885772244197,99.8880120041147,101.885772244197,99.4884599560983,98.2898038120489,95.8924915239501,98.2898038120489,93.8947312838678,92.296523091802,93.095627187834907,91.8969710437856,89.4996587556868,87.1023464675881,86.3032423715552,83.50637803544,80.7095136993247,77.5130973151931,74.3166809310614,67.1247440667651,66.3256399707322,63.1292235866005,61.5310153945347,59.1337031064359,55.9372867223042,50.3435580500738,43.1516211857775,37.1583404655307,35.9596843214813,29.9664036012344,11.9865614404938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
