"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"21",-0.4865784188794,-0.485191609060549,-0.485172694545855,-0.484762238780767,-0.477255838972415,-0.465278436475587,-0.459098805380849,-0.471576518301086,-0.461120707321801,-0.456612171788584,-0.455639149569777,-0.443673934532585,-0.458457785842674,-0.466937692526992,-0.452365741413509,-0.456919558333841,-0.450260634535565,-0.448316874999808,-0.452918204603647,-0.45070459962643,-0.453248880043017,-0.454473580043847,-0.454236754808794,-0.450343589318468,-0.443697940589026,-0.442326422731991,-0.441254419763357,-0.437354195550855,-0.440091374592494,-0.451095876268548,-0.456923419999541,-0.460510614003061,-0.458300334727292,-0.464201862420557,-0.460700786524859,-0.459855462137281,-0.467971935313961,-0.466442073712547,-0.46312659870761,-0.462308775778173,-0.46300159288763,-0.465911661986775,-0.458760282859865,-0.46048192266579,-0.457912785839663,-0.469713895047406,-0.457816699622461,-0.46132927746135,-0.463359729435758,-0.461921204024611,-0.45031560047601,-0.466202247683236,-0.463018058222902,-0.456611507370592,-0.463399815637833,-0.463372687898911,-0.46496081786478,-0.471131679609243,-0.482296252256731,-0.488331385132754,-0.487263053061953,-0.489946081183536,-0.497037672769488,-0.494102245323949
"22",-0.485641764298599,-0.484002329020837,-0.486843737787971,-0.483572858593267,-0.47143105460781,-0.466110817862019,-0.460533713179073,-0.466056714579297,-0.468171692453603,-0.463368180330678,-0.447552253296005,-0.451379179293433,-0.45438164144238,-0.454929667274959,-0.455733623226888,-0.45543728769566,-0.452429234162933,-0.451722463930424,-0.453786893813067,-0.454031585078456,-0.459316195708213,-0.458975614354197,-0.452025348613475,-0.45742464612839,-0.443697057847104,-0.455924832246667,-0.455435445501734,-0.446311431772445,-0.444277608184029,-0.45595082032547,-0.452747509425613,-0.447533175194118,-0.462196905245041,-0.463108306724451,-0.459821501814873,-0.467689463644255,-0.460279452924059,-0.471911410086134,-0.465634911504174,-0.453779532280579,-0.45991592219594,-0.466861679552531,-0.455324834377913,-0.454020234914992,-0.463285742159057,-0.459212127130115,-0.45951286407113,-0.459099172689741,-0.461767191281666,-0.450053746989675,-0.460902991333859,-0.46786427819211,-0.463566625059434,-0.467078964977499,-0.464305220712566,-0.451838127463046,-0.46305899855485,-0.465663665989466,-0.483025280428081,-0.491911290096005,-0.484056816765146,-0.491677998332564,-0.492478003634386,-0.486433087394152
"23",-0.481093800677523,-0.483540490462566,-0.486400476651597,-0.48566866715168,-0.466735200419753,-0.461484915089067,-0.461760657354558,-0.465197688275934,-0.469514224028692,-0.465108566067447,-0.445629177736625,-0.453219666440684,-0.462644982174285,-0.455880782013981,-0.454871806870986,-0.460720729852689,-0.452469830944605,-0.452166246785408,-0.456409871840816,-0.447363204515343,-0.449935716989737,-0.44609211991805,-0.450337537201662,-0.447318540744672,-0.454384588570807,-0.454843761349127,-0.456960278316318,-0.457343809663564,-0.452132983433535,-0.458667876602741,-0.45552236897027,-0.448024736094979,-0.455103733557349,-0.455461574849326,-0.463710745773856,-0.47062040546031,-0.463153880033037,-0.462771802968549,-0.468430441584619,-0.464540017489236,-0.460006348016356,-0.457210869353232,-0.451945834518967,-0.459151156175734,-0.461626137769716,-0.458560274684085,-0.457520357558559,-0.455522696250098,-0.458986842403146,-0.457977096466069,-0.465190407905463,-0.470502657844451,-0.462036691184658,-0.466076245409554,-0.466381555176906,-0.465847316478676,-0.452446810643932,-0.457872475158189,-0.47192398602587,-0.484004472719872,-0.488195067756986,-0.491003274863669,-0.492438925118514,-0.489098375824125
"24",-0.48638617390627,-0.48435071985798,-0.483545734439636,-0.481837481105324,-0.468792223791477,-0.459978038271298,-0.463953696610523,-0.46084114880396,-0.466403947068541,-0.466166752232617,-0.45572825130307,-0.458266823657097,-0.458682828931146,-0.46082517863547,-0.452930126225608,-0.458756905525967,-0.45215603814289,-0.457338697296079,-0.459822952846237,-0.451945008082818,-0.461632574676673,-0.452394689122147,-0.463662343384574,-0.451435104706535,-0.454787772687623,-0.45785108193782,-0.454200791800503,-0.459377385439867,-0.462250097779912,-0.46003846799824,-0.462737150103982,-0.451194207442321,-0.447910399820066,-0.446353954759465,-0.457204259728128,-0.46291765370508,-0.464326797869451,-0.458888448780979,-0.456746510334655,-0.467229477345171,-0.455534116857175,-0.465762606378949,-0.459128560386217,-0.451792356360438,-0.463846889047003,-0.464734199083503,-0.45927122882781,-0.449990894825791,-0.456094416418782,-0.456852371788488,-0.462141103734704,-0.460224121954232,-0.458890646151022,-0.445642583141883,-0.468345688424199,-0.466811526482263,-0.466408844769826,-0.454207351246941,-0.470370631055505,-0.480798224725049,-0.476970071688514,-0.481062840450352,-0.488390164239634,-0.486743814535939
"25",-0.487486975395837,-0.486498144295626,-0.48915454302217,-0.485987576834995,-0.458366957969912,-0.441645004998863,-0.4662771946356,-0.463962764249478,-0.464373621575094,-0.460438703748423,-0.456341543810475,-0.463888318381122,-0.465697415517735,-0.462677233549722,-0.457176499033462,-0.461562726091583,-0.457912520759186,-0.45404238784359,-0.456980295858794,-0.45204674559255,-0.457771903887497,-0.461831681838806,-0.464253984510337,-0.450117415619159,-0.455977705881312,-0.4574427364775,-0.461339894448995,-0.452441907214618,-0.452347281398804,-0.460558981675258,-0.461321973223933,-0.455999232177723,-0.452835384175999,-0.456049934359466,-0.461024164891522,-0.461711186533298,-0.453739713142135,-0.464183575326318,-0.458194822187413,-0.464259279616539,-0.460701090667444,-0.468071088199496,-0.453383303236779,-0.456534280304623,-0.460111538154665,-0.456501000632631,-0.455859718573259,-0.464262632346587,-0.463287398409232,-0.46610802564764,-0.46489931035995,-0.457816360905866,-0.45951917677916,-0.452285379508049,-0.458922896171005,-0.463929737552141,-0.46041645780302,-0.460596003586284,-0.460914885859479,-0.477316017296354,-0.481891600497319,-0.479749867825845,-0.488923567769762,-0.490870468665721
"26",-0.485915632188113,-0.482475090963533,-0.488629950400231,-0.481455706848863,-0.458337971862556,-0.455111619230934,-0.46539155798611,-0.462041844693322,-0.465441359400801,-0.446783314685301,-0.460313001500944,-0.466268969012898,-0.463570826959083,-0.465636071550141,-0.46249788322363,-0.461632365921965,-0.452159780102226,-0.456915644257164,-0.457983561398217,-0.457363816639414,-0.461273881974059,-0.460613777711791,-0.458499979332691,-0.452939238976434,-0.463054168330745,-0.461312476764932,-0.457187693565094,-0.447936762183373,-0.447010914538798,-0.457734308370864,-0.452885286616506,-0.458750883638258,-0.445572096144695,-0.456024165810642,-0.453564939972027,-0.454769039750695,-0.459013326024285,-0.462153067090969,-0.467396205452727,-0.456608985664063,-0.46305529009209,-0.460435953826021,-0.457285714564446,-0.456158542184376,-0.450766716025198,-0.455130171925435,-0.461349730736442,-0.459389394140363,-0.458308672563386,-0.460717190648704,-0.464077338066279,-0.458196874761002,-0.456221984990063,-0.454159494863126,-0.463629806804351,-0.459005800279567,-0.460648874995285,-0.465079930184669,-0.467369867525908,-0.475336048943789,-0.484946827498544,-0.478832022190249,-0.488618483724664,-0.490375266215179
"27",-0.482983552067924,-0.491615017773958,-0.493611922200707,-0.48234079215309,-0.455669018924394,-0.447657091055671,-0.46454750853319,-0.457766182825133,-0.455920355672472,-0.453684549849451,-0.457069767650681,-0.462463044276995,-0.460140759530362,-0.466504652050523,-0.46385739233863,-0.46210894683435,-0.454729377366945,-0.457967731840821,-0.453612254219491,-0.458674821435076,-0.463687394453877,-0.459301717518908,-0.450287996950504,-0.449010913021696,-0.465315162987197,-0.457182578468195,-0.459743773012705,-0.448207359903652,-0.443626641941481,-0.447845956497157,-0.45224826102726,-0.440996487446384,-0.447686214208745,-0.447299792364799,-0.445583345723252,-0.443537273765806,-0.458692088246301,-0.456458890766428,-0.45837342720513,-0.464308952364886,-0.459560466602583,-0.459963245530561,-0.448748425692291,-0.452981504414958,-0.460775153971059,-0.466495989255868,-0.462453858009211,-0.456290442772839,-0.454241250786812,-0.460599748949972,-0.448283863635073,-0.454103573698351,-0.454835836867696,-0.460008089434291,-0.463060691853496,-0.456080862238512,-0.451763204274791,-0.456878030641075,-0.46381001997881,-0.479503407919266,-0.486481668007126,-0.490891561188712,-0.490522965652405,-0.485214418785548
"28",-0.488940519303123,-0.492399159537109,-0.491990338231542,-0.479907138374106,-0.460285099241796,-0.459670438633802,-0.464534514463386,-0.458550256938978,-0.458230204335536,-0.460644592351268,-0.45858492029283,-0.458016858225,-0.459379851953882,-0.458537726364314,-0.462894853072407,-0.465668836420817,-0.458215499965448,-0.456325720134979,-0.458391559102215,-0.455228389274111,-0.458919881082612,-0.458382382703889,-0.456527193428671,-0.460901556111393,-0.457411957325989,-0.46027991393344,-0.456673160121724,-0.442637373763573,-0.455181761537227,-0.458383883256964,-0.444764805591386,-0.448520353798354,-0.440165087732215,-0.453828207420866,-0.443446916439609,-0.447810485413523,-0.441350220889256,-0.461774846165303,-0.45198105487153,-0.462268614535549,-0.470376457302055,-0.445809276091781,-0.443883894568237,-0.450394586369355,-0.454795037575985,-0.462172415349396,-0.457028058700007,-0.460383395605897,-0.454974403435393,-0.466640195847044,-0.459572632720856,-0.464309162251533,-0.45601110812053,-0.452782851423931,-0.457158126553303,-0.461290870942498,-0.457852705037274,-0.452697259024584,-0.453608344585795,-0.469400760798715,-0.481706187805558,-0.48603751761575,-0.488575664940188,-0.490354090863879
"29",-0.492252502376123,-0.491669218464262,-0.485402612326673,-0.475804472333545,-0.45666947005719,-0.45891968283879,-0.462902686273184,-0.464254228145773,-0.461194155922101,-0.460909366594644,-0.46702088627127,-0.462038554169755,-0.463290945107949,-0.45832215119729,-0.461130840143476,-0.461325587114634,-0.459555164592499,-0.462789109083605,-0.456499354250904,-0.460900494717353,-0.458008066920656,-0.458340921491153,-0.457692814744476,-0.462985375367493,-0.456983094875987,-0.460946804462944,-0.447875291996106,-0.444066903264075,-0.456274014045578,-0.455462737063147,-0.449448591561205,-0.444718405416898,-0.442943060567843,-0.4513332182545,-0.437971557909784,-0.443369231324606,-0.440609694199428,-0.446220200462732,-0.459483189381046,-0.462386131020043,-0.469983820094441,-0.450911831902266,-0.448064597593645,-0.463367400463186,-0.460648840006439,-0.46377993276091,-0.460299529445622,-0.458767848251231,-0.456492579793303,-0.458691419474055,-0.455790368010517,-0.464310418713028,-0.46388051974359,-0.460348621774309,-0.459577777081043,-0.463035632422098,-0.462765776730566,-0.461486188800747,-0.453654377075536,-0.458262418699929,-0.475345798493394,-0.474439240491703,-0.481356208097614,-0.487438508874493
"30",-0.493015072279134,-0.489473507200837,-0.489121864773353,-0.473655887843805,-0.458484414914866,-0.45730554735447,-0.462607137514055,-0.466639580454718,-0.459603430358558,-0.459703609921312,-0.461249675863112,-0.457182448739758,-0.451352770193548,-0.462745290906554,-0.459218523769761,-0.458541428680019,-0.456845868676964,-0.459594435056059,-0.455230995376702,-0.463503969830274,-0.457628143776631,-0.454831840683308,-0.460038078212061,-0.458689590499398,-0.44752507325059,-0.453989655881037,-0.445040779307576,-0.457313096272122,-0.448118180971138,-0.441553042216748,-0.436613244257721,-0.442586643345831,-0.44771067382311,-0.451436324011632,-0.448103743539577,-0.447335234236865,-0.441850158820088,-0.436601926947517,-0.455861800843432,-0.46122630739415,-0.458811355647465,-0.457839159894748,-0.454550819799954,-0.459338417631038,-0.462937601592683,-0.46098183617945,-0.454684562294317,-0.454617660614242,-0.458335849994711,-0.460641206511317,-0.464835613676025,-0.463738077708182,-0.463714672391063,-0.462279714979323,-0.455197912836311,-0.449916175538535,-0.458948445969082,-0.4592405664378,-0.455339528377131,-0.466259071966738,-0.475320778350974,-0.468347769315775,-0.480446585886495,-0.478882806002548
"31",-0.490122684037098,-0.487574577508332,-0.489791544160884,-0.471336112059939,-0.456376334226823,-0.46271978181433,-0.464594165003596,-0.466343877434128,-0.456412959918524,-0.46262275549996,-0.456545569383568,-0.456452839528359,-0.456445556388708,-0.454088606984211,-0.457124013789216,-0.452421329581287,-0.460207663262856,-0.452286960465039,-0.449938926906075,-0.459710603634158,-0.460941539063864,-0.462451784262095,-0.455891430248119,-0.448745698282764,-0.451225921217225,-0.455310615780282,-0.452326734280393,-0.454464244214524,-0.450105643454188,-0.443525948571051,-0.441419886280655,-0.450147815600469,-0.456211745213157,-0.439515057943962,-0.457688946791989,-0.454953770064023,-0.447672121228785,-0.450086130049517,-0.449549646678465,-0.450220305739926,-0.452253198238104,-0.452186052468479,-0.466095207927835,-0.464433198804769,-0.463799205016068,-0.459660197445274,-0.457970417474175,-0.449895099618459,-0.461938702067113,-0.460324098459116,-0.453739961986578,-0.453639642076899,-0.463962256735849,-0.459790136160071,-0.461085687198016,-0.452473465406169,-0.458658770203637,-0.461093103037564,-0.456001489462242,-0.461864521922415,-0.47913996488629,-0.480633272210704,-0.484697395851224,-0.477881415666476
"32",-0.489271491354141,-0.48971778673945,-0.48152487346364,-0.465307805267128,-0.457665366895027,-0.457739692775296,-0.462634367687576,-0.462402258374119,-0.455085147409839,-0.460341175232584,-0.456636562953322,-0.461428030300573,-0.459373767922236,-0.459195904592737,-0.462096274594428,-0.458460288499603,-0.461697448684972,-0.4452931759701,-0.451933180873835,-0.451976310866711,-0.442692493593416,-0.453530404844567,-0.460701720242889,-0.452977695524291,-0.461345587840631,-0.452683355715836,-0.451701835411583,-0.449114241613964,-0.454372532328349,-0.450205428727157,-0.44403898617033,-0.453333476839281,-0.444667163699047,-0.452473201490806,-0.450806420581129,-0.455447852627196,-0.452676689477916,-0.45493626185436,-0.449018601855263,-0.451627125485332,-0.456055981157817,-0.454770501144977,-0.460142619317367,-0.467419051321463,-0.451212017075792,-0.45503696487608,-0.459677449991565,-0.457465510279779,-0.462993485064033,-0.458900938003445,-0.462135676217788,-0.462473672148318,-0.458889973255275,-0.461689174090285,-0.454812916931845,-0.453783444946154,-0.450152354227759,-0.461189678508244,-0.460485896343737,-0.467273422451031,-0.474795118081987,-0.483060984771483,-0.484418415447443,-0.480193482118232
"33",-0.485638144008505,-0.479287280782909,-0.480471224336362,-0.467516508803053,-0.462922497238931,-0.467043192029753,-0.463434777216928,-0.456184542882689,-0.458528982121453,-0.45719002571385,-0.456107929797624,-0.451307099569819,-0.446299150475685,-0.456323670338919,-0.458073821961269,-0.449460341145722,-0.449407163226301,-0.438327381771477,-0.457639766371178,-0.447512247611804,-0.454507396397774,-0.444866845501468,-0.456530008812134,-0.462066294613011,-0.459831918521215,-0.454122903614635,-0.445428026072071,-0.446506495237654,-0.445086056097037,-0.450084616508333,-0.445235207571906,-0.439460570444951,-0.456302258260762,-0.451601138638215,-0.434026394829812,-0.448831834372595,-0.449922018116566,-0.453228062561436,-0.462551286148067,-0.454152135214096,-0.46152567340735,-0.458506172348275,-0.446599441421167,-0.453625936721611,-0.460606843174159,-0.455763385829775,-0.464978396830565,-0.462969636796079,-0.465761799651612,-0.460995996344392,-0.464831940764761,-0.465261980317681,-0.465117314120026,-0.464444825005007,-0.457355902956502,-0.460090153154906,-0.459540096907023,-0.456488194896614,-0.463182901842635,-0.461939450606664,-0.477386320164163,-0.47426452539513,-0.477112683876051,-0.479689167786897
"34",-0.491575806638261,-0.488827422840619,-0.479158015174571,-0.468969692157954,-0.461917464418336,-0.461631969416155,-0.460384923731305,-0.450046239620952,-0.463276430146305,-0.460574903603591,-0.450072641894357,-0.452279847910332,-0.458407548582316,-0.45805830933115,-0.459377295041403,-0.459718949272608,-0.45822948248112,-0.45654720518435,-0.45297133534017,-0.456761124875302,-0.456860438129328,-0.448795332958688,-0.451408890183495,-0.460037361268248,-0.458386265502038,-0.44854216569857,-0.45093125754051,-0.450301806246277,-0.452642468306198,-0.445078299782037,-0.440959514631807,-0.452078656695525,-0.450716553486749,-0.442373442507112,-0.448128101977521,-0.447869559528136,-0.440905635210837,-0.446503955501207,-0.460374078519411,-0.450623729751876,-0.450060118266044,-0.460229102308281,-0.453685824732957,-0.457961129323965,-0.452923900393894,-0.455937595445086,-0.46100631581741,-0.459980184515932,-0.462312651778072,-0.461601968012873,-0.457918238672266,-0.464608034954017,-0.461015883058284,-0.461995982163335,-0.458121938257484,-0.459071863890824,-0.456849065878165,-0.460820157856097,-0.451108459971439,-0.46429122161395,-0.47334437975821,-0.479966881136655,-0.472480427971937,-0.478416080644306
"35",-0.475886537669044,-0.480181456789251,-0.483023344708543,-0.469240355476383,-0.459776695172631,-0.45787295640071,-0.456613265918351,-0.459278309841849,-0.464694558436937,-0.459795171490233,-0.462916651814586,-0.459371774890928,-0.460629610611254,-0.455270861618654,-0.454365971429974,-0.461124086063059,-0.45026358113093,-0.452247734510485,-0.44634699115081,-0.459726404921716,-0.452282612776546,-0.454897808967227,-0.460238518855494,-0.451231905056761,-0.450044768076437,-0.456551369016058,-0.451743568985368,-0.448104339727267,-0.450037613867684,-0.441269537747105,-0.446893442777353,-0.454702521809792,-0.440807639660717,-0.450050568567866,-0.450179518033717,-0.449147849006725,-0.450907876700049,-0.453971505596001,-0.465020095477256,-0.460296963544622,-0.458627945186151,-0.455646674932067,-0.452562228067276,-0.456890363311948,-0.459523369210509,-0.463962179019642,-0.461096095351056,-0.460950010438658,-0.463631279489353,-0.463030856936077,-0.463458921059458,-0.465344318896505,-0.466944446931895,-0.46486928075773,-0.455859073897229,-0.457074876082699,-0.464499635245096,-0.468016517711603,-0.461797552231486,-0.463169751801774,-0.480930180147689,-0.487313834721457,-0.475276524887999,-0.474198751519756
"36",-0.481309278281473,-0.479245802283609,-0.477492928049088,-0.469320741883897,-0.456673557024349,-0.458565396581472,-0.451267982619721,-0.4551781354356,-0.454127322632005,-0.460778762366674,-0.462804558962924,-0.460679060794999,-0.456629449394781,-0.448990958257388,-0.456173504955971,-0.459812853466296,-0.452944712575245,-0.460189064264509,-0.461521388180456,-0.458356676885062,-0.463164487411502,-0.457306061518641,-0.44992909948579,-0.455651552272823,-0.453367128397937,-0.45966239630796,-0.457135792394055,-0.450776069114743,-0.448265551517888,-0.445055248166878,-0.453265904916696,-0.448736512690368,-0.454308583586383,-0.446946939469803,-0.442490692388022,-0.447485709063248,-0.455093757651256,-0.459307366007367,-0.463046812749817,-0.461100847851349,-0.45577301764315,-0.458418048287319,-0.454927152132106,-0.460844512155634,-0.467178959900046,-0.457631001091907,-0.463860823447012,-0.462784089538115,-0.458424138061491,-0.4660025603005,-0.461228392811478,-0.461895709914965,-0.466421194189879,-0.468792687139013,-0.457497695969431,-0.458475080116066,-0.466721252336719,-0.467279275303881,-0.467290767106082,-0.47341928631665,-0.488150955801829,-0.489390914647931,-0.480849859130666,-0.47816887068147
"37",-0.475935285847403,-0.467302419111414,-0.482576947847787,-0.478622134649959,-0.464503217706203,-0.46316238246285,-0.455119535867376,-0.456903562028763,-0.462890625261086,-0.4578970506071,-0.447666606457154,-0.45723866898543,-0.462095640733207,-0.460864125317162,-0.4537531189016,-0.457451490963636,-0.439623691300979,-0.460276415506253,-0.452240361293951,-0.4567331640988,-0.454963286376647,-0.455340044072214,-0.443699460614988,-0.454317937980429,-0.451344389830319,-0.433402077742419,-0.45653141774474,-0.453030695436293,-0.446538296632555,-0.445021932338392,-0.454249184509088,-0.449432611974298,-0.449959454355389,-0.449091526414258,-0.448300319209475,-0.459795299785882,-0.464532242091345,-0.450074510433565,-0.463563539974196,-0.458143226832406,-0.462301291974104,-0.460420072898305,-0.457528537764015,-0.460008176702155,-0.459378714655144,-0.46328295600105,-0.4646840271778,-0.465939742909592,-0.461406115471273,-0.470186128911941,-0.469397060682036,-0.468934835209476,-0.466467929053156,-0.463850065727632,-0.4631344133386,-0.463383104246536,-0.462468642140823,-0.469764918585824,-0.472253129486676,-0.479560295888358,-0.491437092740278,-0.494953059657638,-0.488760170867455,-0.479017769461083
"38",-0.478010267223466,-0.478141499098845,-0.477993568956752,-0.476219298125713,-0.470388515387273,-0.461699097488632,-0.44764091019581,-0.463621847996534,-0.460780345750388,-0.46614120794687,-0.458954906288467,-0.458121747668462,-0.461182621808746,-0.46621861429961,-0.458985052212571,-0.45811218800263,-0.445303635827155,-0.459117360973615,-0.45054319699461,-0.460511836085056,-0.455334035736147,-0.451997381754226,-0.452871679549319,-0.452218276904307,-0.458830107856244,-0.444932119046413,-0.450355657845412,-0.459931304598279,-0.4475936850796,-0.4518439061932,-0.453167874513583,-0.447018906156761,-0.448825442343669,-0.446992150185252,-0.450301813154068,-0.452756957725139,-0.457795539737137,-0.443374232604968,-0.454873169053882,-0.457531133497752,-0.453899298339293,-0.46034116187681,-0.463352643622487,-0.458765728762564,-0.459508106251109,-0.452905014687932,-0.446875876661403,-0.460938210076168,-0.464997579136794,-0.457108203821731,-0.465653268879151,-0.470537008018819,-0.467103187271086,-0.464460885253164,-0.464644387950152,-0.462477536915256,-0.460016609315047,-0.4661935080877,-0.473374995570332,-0.485227627048228,-0.490687352934238,-0.487146250600901,-0.48068813428572,-0.486204899488983
"39",-0.488318390298852,-0.483248890591209,-0.481269497379644,-0.470879870980942,-0.468905758509171,-0.464711617100959,-0.457625613212029,-0.462587752243709,-0.453458844295181,-0.449363166207875,-0.452001467701547,-0.461249792845536,-0.466947138034398,-0.463165861532182,-0.464855472059165,-0.463313478356156,-0.454396770035633,-0.45597429660907,-0.457003693091348,-0.451039941338433,-0.452738289415888,-0.45634165405828,-0.455799045379669,-0.459776156537758,-0.451254481990589,-0.45247643596799,-0.454170435458484,-0.458437141088542,-0.458340395019624,-0.455845841246637,-0.450164975584819,-0.453370385484178,-0.462107044005646,-0.457989758620776,-0.457654318666003,-0.454126734638498,-0.451168304389653,-0.454247115716668,-0.457150497668068,-0.460910437750011,-0.457873565743727,-0.456385245981609,-0.463663309371629,-0.461076280351671,-0.46949242749639,-0.465068219219031,-0.463483407634484,-0.463210707952922,-0.462372606783589,-0.464352471591182,-0.46466273239935,-0.465463792245584,-0.465698064831644,-0.459961411008487,-0.458762713737219,-0.446631284448914,-0.456536083935015,-0.462504437986551,-0.466576742016802,-0.478843883695991,-0.487717733870265,-0.485885871830922,-0.471165688058612,-0.470548502867785
"40",-0.480274196691395,-0.49043061166735,-0.485842262444341,-0.475084506542438,-0.467515940447558,-0.466202091424014,-0.45677486466668,-0.458727501315324,-0.456656555793685,-0.45124084975667,-0.455536552761571,-0.464175950920293,-0.461463478778253,-0.456163873500696,-0.46657600022422,-0.457420310293228,-0.44710651393797,-0.457859549857169,-0.457462176196937,-0.450956171166093,-0.453332739579661,-0.453647652945467,-0.451517515773992,-0.457795978867065,-0.452968432592584,-0.453487941810919,-0.459573732998954,-0.451115366226638,-0.454292322485372,-0.461687758596419,-0.448648938266474,-0.456418406011383,-0.460457808537121,-0.461652860739178,-0.460917183953717,-0.458420311180593,-0.452346990722657,-0.449790630678581,-0.450509966945103,-0.451681202767921,-0.461488406932709,-0.458454060479746,-0.464645309548439,-0.46695307179349,-0.462999321324233,-0.464606022507426,-0.471375059093147,-0.467322870357879,-0.469481562892286,-0.467688594252773,-0.469448712699338,-0.465111675116694,-0.467155539220142,-0.462369855370708,-0.459098257852434,-0.456019863762905,-0.468303857132166,-0.46949929076338,-0.478152444573089,-0.483220209717286,-0.482795392643118,-0.4830852928481,-0.476476077036624,-0.476697502626476
"41",-0.484508807039109,-0.489329746345569,-0.485857544243573,-0.481751187567761,-0.474663678854162,-0.466838226100099,-0.46677238301976,-0.463364737684212,-0.4560605712137,-0.452596236021582,-0.461332935718161,-0.463748823148997,-0.463413211389431,-0.455866061365558,-0.468142576044518,-0.462439744888691,-0.456758859335975,-0.46154478501879,-0.459488833426323,-0.453561642160387,-0.457080552768575,-0.461805113200001,-0.455507876996238,-0.45060803505546,-0.461026268213857,-0.454275212057997,-0.456820100093166,-0.460794296040973,-0.447625247248395,-0.457091936273907,-0.45845392530198,-0.45565362686524,-0.455306838087555,-0.452887970889806,-0.45105162269918,-0.458790000604337,-0.4589801718602,-0.457085284898993,-0.459513175150168,-0.456627353249756,-0.455735753638141,-0.459464692424935,-0.465032554420327,-0.46223164101866,-0.461506205589034,-0.457029539326316,-0.459895337924478,-0.462546086627142,-0.465442753934737,-0.461579579362019,-0.465144719498473,-0.458746269331976,-0.454589761151727,-0.46328200260692,-0.456545151202793,-0.457502187330352,-0.465546843885022,-0.472008496449604,-0.486577796947471,-0.490401731782974,-0.480242685277024,-0.484087385711186,-0.484471392809136,-0.483402957791889
"42",-0.485836284913594,-0.488843723090055,-0.485338392508959,-0.493068707346297,-0.485041162560549,-0.471938680583371,-0.465126536518563,-0.463709959365686,-0.460723781389371,-0.460451128371835,-0.460727761222065,-0.463766287222034,-0.462783353203732,-0.462524425026256,-0.457589703735232,-0.460976892247372,-0.456564131690038,-0.460332125875546,-0.459247221791188,-0.45685941208389,-0.458138367766127,-0.45515755268859,-0.445946105211011,-0.44953186591152,-0.452906964310957,-0.452180760767556,-0.453059444153588,-0.463118241913382,-0.464242749610105,-0.458343695461221,-0.462702483083371,-0.46021122337434,-0.44705361955928,-0.449659896788838,-0.461391687694965,-0.456199800268151,-0.458905725986527,-0.466191113247023,-0.462527603447436,-0.463179466832393,-0.461178946362323,-0.459635165489028,-0.465874924708326,-0.459241226121628,-0.461131914332214,-0.45854765278667,-0.457850144057989,-0.455824019934313,-0.462879934542543,-0.460560889397201,-0.46353298513569,-0.469133801862795,-0.463313532849112,-0.457200529816037,-0.460198535675096,-0.457143165956381,-0.4688607247625,-0.469090358188519,-0.489660876636467,-0.488485788059095,-0.488532914796583,-0.488053868117998,-0.481287146453196,-0.486588385785874
"43",-0.489172407147067,-0.480293196430198,-0.483659885841741,-0.489811518028999,-0.489576744118529,-0.478403147672759,-0.472555663349779,-0.465468949659689,-0.463416997112352,-0.460330093676569,-0.460730686766521,-0.458377432298631,-0.455227574754589,-0.466291604182922,-0.457847735753421,-0.453633243205171,-0.451167912056708,-0.460529003991197,-0.461796415712408,-0.46508410355601,-0.450773419792819,-0.45738144761015,-0.450852320463595,-0.447276526501867,-0.448606752445443,-0.450187529420026,-0.450167522302259,-0.456803421871124,-0.458908232432614,-0.462752939459177,-0.462711967848407,-0.459095808937846,-0.452590165574886,-0.448624827882649,-0.458573795001688,-0.462848855786952,-0.454927221666206,-0.458169582913038,-0.451434692227584,-0.462967456563924,-0.456380985137131,-0.458465512492197,-0.464829683657631,-0.460076173762712,-0.451179719314892,-0.450825183927654,-0.456568723810216,-0.469986469669477,-0.469907618988542,-0.464604307843368,-0.466178186268952,-0.469240378915103,-0.469615708685354,-0.458082382525725,-0.462859387898614,-0.466750198557062,-0.460349020538628,-0.474102386895068,-0.486232799153058,-0.486872457490119,-0.486207541156882,-0.484943250692089,-0.49046864551611,-0.486891545750424
