"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65"
"1",0.511406106424616,0.512538550578883,0.511286665802499,0.512707925913677,0.514596959265815,0.51216961958576,0.512623173359288,0.51074868519588,0.512448445889887,0.511587119817651,0.5098022997873,0.516710907123332,0.51103013874575,0.512574852343726,0.510229063924481,0.514267415233504,0.512533098601841,0.511759344757972,0.517134445916645,0.510585774782593,0.513383289233408,0.510750388779748,0.515863106480786,0.508463438562766,0.514365224710372,0.513961511040228,0.514529152831084,0.512750578092835,0.509359480458077,0.515756933616558,0.512472865835291,0.516301043067228,0.51015973588796,0.517586444053773,0.512046283736281,0.511298353547433,0.513598868891134,0.51753483717354,0.508810761765558,0.509686386081253,0.514113264589988,0.50947564357471,0.511492986179771,0.511002596737527,0.511175388513018,0.511140282938721,0.511824394756761,0.509567443642191,0.509263757399188,0.513571079044807,0.512581481164934,0.511019146084774,0.511253089092617,0.512865392283056,0.506300885912536,0.51072907214471,0.510874421885037,0.510382775780524,0.511960045368412,0.514232796759213,0.507485459451335,0.507771221812107,0.50957879400735,0.513835796793069,0.513279659275316
"2",0.512383979666851,0.51223242316,0.510747479588492,0.510417540211139,0.514259978810788,0.513817047606468,0.513203228018878,0.512912005904953,0.512134927911702,0.514197267058027,0.508865539796554,0.511088423101097,0.513865389772185,0.516068976286508,0.508859863865454,0.511271921493912,0.515750415355127,0.509768382790441,0.515255191879092,0.513240409719829,0.514246116080718,0.510541671490791,0.51746241644857,0.509771877093876,0.513265716400817,0.510899972489008,0.514772509461678,0.517050830608437,0.509317469099673,0.515998375736219,0.510797846514297,0.515193395650447,0.514671936735621,0.512532573085988,0.517035934010495,0.509322210486554,0.516124130136904,0.513357887404833,0.510741501517366,0.511733725064294,0.511670449231941,0.512838819656928,0.509341572274496,0.510571578730783,0.512240179911511,0.509645099608786,0.509438838113192,0.510126160962416,0.514047497899774,0.513227168269203,0.507151558285951,0.514217229585129,0.509674106950282,0.511508460989928,0.509062409958919,0.511794624212048,0.512426926349374,0.507439757595254,0.512292875941279,0.509797245628544,0.50783310201173,0.514705188206183,0.511636144106391,0.511891428614396,0.507779981419221
"3",0.512104694741295,0.512541314874624,0.512784407073432,0.50938722285926,0.51068156766195,0.511565811245233,0.514428208532021,0.513650293184402,0.511316874526796,0.513740279254465,0.515445121251432,0.509648134847911,0.512046278446879,0.513622830073446,0.515792973525031,0.510091274411737,0.513796359350124,0.511304096134739,0.514925902197332,0.515632634433927,0.513661579320208,0.509699040243925,0.516673395732185,0.511341147770507,0.512967679565983,0.513876114829069,0.51262691272178,0.514000573702552,0.514209766314423,0.515166115245769,0.514031788969703,0.512706158687502,0.513932058287964,0.514294093502085,0.515554775816654,0.510711812450382,0.515131879962479,0.515234076356558,0.51041442068265,0.512010163452362,0.511638691925335,0.514409805911988,0.503464213559576,0.512308441798938,0.50725384930043,0.513454203810752,0.510025911645482,0.513455134817199,0.509816204601582,0.510178626391139,0.510660552288455,0.51278085749385,0.509117296001182,0.51352407861344,0.508279523320732,0.510113436757736,0.510309198695628,0.508210651742797,0.51549452002396,0.509616659775676,0.510153736996967,0.509804780091973,0.507197929127673,0.509822804392413,0.513603926232446
"4",0.513457871977343,0.512759839622936,0.513620344117919,0.511263157381566,0.512027957336236,0.511510195411049,0.510378381981254,0.514911831059945,0.510461425723663,0.511820116139029,0.515477969366657,0.510544435288336,0.51406063727251,0.512453181391863,0.514006774434366,0.51017890394415,0.514474699716406,0.513108181543811,0.510453845658797,0.518796990309775,0.514164607739503,0.512677427218557,0.515557372175998,0.514161868357519,0.510332454716089,0.51292021740029,0.512005165410071,0.515043107144931,0.504847972922805,0.506635482590119,0.506725390518677,0.505187976265024,0.509555347556052,0.507281729268241,0.505809388146059,0.511973124744126,0.511211076913481,0.514223878186809,0.50704356153522,0.516706186229475,0.505667497188291,0.512061568073312,0.510993861441401,0.512692382811448,0.510131453904353,0.510655590181871,0.508374662161516,0.512417723178746,0.508956120256133,0.509433757272392,0.511450910966417,0.510082039328404,0.513146914455677,0.508913835768243,0.510262120036158,0.509816824513779,0.511295365130465,0.51231905885892,0.511486585664109,0.504056938064217,0.511206121374369,0.51294855098576,0.515519814534784,0.512798248236265,0.509966039382988
"5",0.513720546832898,0.513297624692843,0.513815248584064,0.51425301029604,0.508909309835628,0.512217498592404,0.511601231748309,0.514744728005571,0.511662449965611,0.510444921060237,0.515348556800994,0.510788795069462,0.514421482660191,0.514111788611402,0.515974026472426,0.509112502166732,0.512799268273027,0.520083098666566,0.509381225197267,0.512433730523338,0.518122192677252,0.510121294550674,0.51529808181546,0.509410881094533,0.51132483889361,0.497372969777782,0.49995763819179,0.505388130722692,0.496002175859528,0.495615410120449,0.496238237782419,0.494617266252398,0.496264566388326,0.497240034056129,0.496262861666667,0.498789236738348,0.500016051762054,0.50034611564331,0.502874640941063,0.509019670148941,0.500532902177679,0.513448122018069,0.504790784306745,0.507943995342701,0.50959196247612,0.506021674930184,0.510431891954768,0.513767264654863,0.508977014891487,0.512368745270751,0.514884191778197,0.508594966926931,0.516491904101555,0.508591368503189,0.511439492865159,0.50738467956651,0.51462919966249,0.50892662731559,0.509334438001773,0.511115214187092,0.516843966447677,0.508820637302705,0.508979034461265,0.504417191245802,0.508030935831876
"6",0.5081012039086,0.510589499374659,0.510617141096252,0.514321772668798,0.515095388719532,0.512512594439638,0.510990726118795,0.513139673115637,0.512064876430969,0.506945745866238,0.516731490062859,0.511371217750652,0.512762939522905,0.512100581688078,0.516978915564712,0.510393017363041,0.513598614040392,0.51708237936768,0.515131167296253,0.517223217992345,0.515860962198928,0.504889037910773,0.511253854040992,0.50238764188816,0.498252427334185,0.495020350498471,0.493863035030109,0.494995693928053,0.494080539293349,0.494455585653509,0.495716324732799,0.494504280811786,0.496767209037694,0.498679153803248,0.496206897449339,0.494338644872913,0.494017324501273,0.494978050719182,0.493881814466627,0.494367524065587,0.4946374229063,0.500193267973116,0.502892193103426,0.504712512095358,0.508478100990029,0.508174199603146,0.513907957107489,0.511305281076216,0.508842098877484,0.512836042382463,0.50663605053112,0.512827401655501,0.51268413905376,0.506437227461509,0.508995660229371,0.512239614712847,0.512783236958052,0.507919477725333,0.510363251238016,0.511410854151003,0.505818735155545,0.507453426764146,0.51209181494733,0.508987592561235,0.512029037682268
"7",0.513114093418394,0.513081934839571,0.511593431441235,0.511288970901763,0.510428422624944,0.512471790358719,0.511906356311484,0.515152310019762,0.514260249500419,0.509510921017239,0.510937315419171,0.515278807041471,0.51467287268818,0.514809242552596,0.516193285904668,0.514096118690816,0.511876671973932,0.518684301066486,0.512541324449498,0.511149059872089,0.509189658789911,0.499235615905447,0.498728936587395,0.496329579079228,0.496853940880561,0.493974872242761,0.49609677102369,0.497517078971756,0.494440037977034,0.495023203049672,0.495182819865022,0.496593310877609,0.497465483048901,0.49989520958146,0.494916161347546,0.495478982923919,0.496426864903101,0.494549823935685,0.493236356717832,0.492368763986709,0.491634474157365,0.490557407394856,0.491321419363402,0.494719768221586,0.503895960257481,0.504588108373766,0.505879565453987,0.511676910449603,0.511883343146715,0.510087440750211,0.51204715052335,0.510024382358632,0.507031189049879,0.508904314616558,0.508078736472683,0.510575366310294,0.506243735207239,0.506098569019483,0.508728818912463,0.507327479570101,0.507812453182474,0.513053926482704,0.505385337456129,0.504384992771162,0.511020401357252
"8",0.515119242518794,0.513359737083164,0.514930588923574,0.514282144065018,0.515249307136482,0.514114072331503,0.511844989773405,0.514433027686899,0.515417772254179,0.513411448257013,0.508925781222985,0.514290609642997,0.512007732821905,0.514544967951897,0.511428651405564,0.51572149009607,0.511433268912365,0.513976541603571,0.507715081746993,0.499227337900023,0.49774536807606,0.498101295042614,0.501026195059765,0.496616004361759,0.498497454658586,0.495555599930501,0.496855586944859,0.496844973495067,0.495702096092745,0.49676269464082,0.496451931656822,0.49742731864331,0.497179493200182,0.500343746892864,0.494406766512092,0.495262448818683,0.493854266784991,0.491486893138642,0.49421211951755,0.491362900704319,0.489847434699674,0.489957309256354,0.494119547322358,0.492731696975232,0.492193420882684,0.493416112550988,0.506590323951279,0.509300062574613,0.504129544930903,0.507549800445765,0.507378627304204,0.507335842634746,0.508797164009387,0.509355933309663,0.508252968779273,0.506166470070711,0.505998715655616,0.511029811072193,0.506803868558571,0.507527813188976,0.508523786185506,0.506816565543035,0.504026162530611,0.513873771224553,0.511033294517791
"9",0.513886841964765,0.514928150174492,0.513027562769688,0.514475213085019,0.511388914955883,0.513728939139121,0.512988300044919,0.513366596282064,0.511624145403421,0.512633504282384,0.512251336894294,0.51111308796998,0.514604649024301,0.515125063430801,0.51004736476905,0.509011050601235,0.50112535403234,0.498348544312625,0.498448534189718,0.496490765658209,0.499145180248487,0.497086458927408,0.503647763789061,0.499138255173105,0.501247481448391,0.498216243697694,0.49724810936245,0.499244295141115,0.499957531246758,0.50153036293215,0.498507140668558,0.502378596838522,0.498956670512782,0.499830983137575,0.496244512129348,0.495507310456337,0.495511124863455,0.493453879118197,0.493165593708794,0.488772051257661,0.486809615037045,0.491111626180216,0.490609809549939,0.492457533280543,0.492126043334886,0.492004299334871,0.490680659028023,0.493169154727746,0.497944630303744,0.504382056848154,0.506591415915277,0.509210141687962,0.509179725938629,0.507635154085004,0.507391712691631,0.506765143627542,0.509660627904072,0.50560967728726,0.505640418511222,0.508014462632483,0.505608148348037,0.508591619622209,0.509572220818558,0.51092603258371,0.505502507691837
"10",0.512072847845797,0.509840646604122,0.511701429831428,0.51346862440389,0.513050352503757,0.510706380042668,0.514330827131761,0.514281382989244,0.517598159974255,0.510400839358584,0.512249071959138,0.512009876365859,0.512515682889899,0.515942707507754,0.506098275758276,0.50472474547509,0.495459506739177,0.495192829964722,0.49571785807348,0.496486988298783,0.499817336618197,0.497564630277296,0.503988830432887,0.498728489355389,0.504268801476817,0.498020188254484,0.501139183424709,0.499579365117962,0.503345867911453,0.501667154284678,0.503984597440851,0.502189103574386,0.499493674880347,0.500389101864454,0.498037231836777,0.496568725558725,0.495133973973307,0.494560747062784,0.491689561670102,0.488021842431134,0.488259110926439,0.488704238459084,0.490627448090312,0.49250903285022,0.492456074006966,0.492979443616325,0.490860877762239,0.492162179053865,0.489442562715308,0.494369523878154,0.50001837648132,0.510893215175692,0.503977583849811,0.506225587878591,0.504375281495815,0.502334650469039,0.506450799034011,0.500906912857442,0.507756811191146,0.504610018363876,0.50887319602633,0.508727516483804,0.507193666700194,0.504547583967913,0.507408407059664
