"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65"
"11",-0.627426285002052,-0.622052929267446,-0.626330544689226,-0.623301791169329,-0.625322578785712,-0.623714071871877,-0.622940571732975,-0.62766835430395,-0.624968215620026,-0.631547058017029,-0.634907786565224,-0.625251340053173,-0.622405902103797,-0.602072568423854,-0.590307492727758,-0.576388370529845,-0.565013243555924,-0.560763342299455,-0.555409438327557,-0.552269018327375,-0.550762923356499,-0.562759834819206,-0.557638320459549,-0.56539128495566,-0.571928579190712,-0.568005484358905,-0.572914666672303,-0.570964534764899,-0.575028279576391,-0.572967514148596,-0.574120403778786,-0.575186034826869,-0.567483237367474,-0.566145027859983,-0.567255119360471,-0.558068118073837,-0.566874668907918,-0.569636562100736,-0.571822633775324,-0.571596431042099,-0.56974440342253,-0.563607334217935,-0.55006489022565,-0.544524480015983,-0.556590078210354,-0.559689093963508,-0.565508359776034,-0.555653827667535,-0.55718171501097,-0.558792863323229,-0.571855021215512,-0.594229770605121,-0.613270349979606,-0.61333835997127,-0.620129137420721,-0.609671847152277,-0.61359342805746,-0.612908948524977,-0.618239898743072,-0.616619417928768,-0.613222703866532,-0.611769790734321,-0.611233647879381,-0.617707566625769,-0.617029337475797
"12",-0.622835453092362,-0.62077789329747,-0.619603166614201,-0.622275946178033,-0.623039237435331,-0.621338238789676,-0.626157711440005,-0.621069593697539,-0.624395319650713,-0.62449554146993,-0.631806215328179,-0.628663966903968,-0.606756985701351,-0.583730435427216,-0.573663919928362,-0.576965985311888,-0.570767231248129,-0.561887512218526,-0.557748913657043,-0.556330286874532,-0.54768389952056,-0.561682077475125,-0.562332921807542,-0.561536248217877,-0.563614460695249,-0.563626479685765,-0.567187170589696,-0.56695078069917,-0.572180894249629,-0.570741238340786,-0.57209342188894,-0.571975667298146,-0.56856026334365,-0.561704223510151,-0.555685699763935,-0.554575371118808,-0.558749839583421,-0.563017555576068,-0.568413920747378,-0.569909947206233,-0.567179971169365,-0.562138257930789,-0.555180912280302,-0.542675757828237,-0.54883478138473,-0.563156714485836,-0.569086581593189,-0.570000874446245,-0.556979508767578,-0.564142260465834,-0.562080719062251,-0.570388645898718,-0.602465156213629,-0.618121371913215,-0.618963081073301,-0.61921969314343,-0.620858038093252,-0.61898820659781,-0.613956108228744,-0.61278602912017,-0.61491315196926,-0.620042206020445,-0.615718195399706,-0.61861044911405,-0.615814054194428
"13",-0.620356996823864,-0.624553450660698,-0.621707276285708,-0.619342145263444,-0.618624366435421,-0.622994351152281,-0.627862505861342,-0.62674811489639,-0.62574083304744,-0.624659629327046,-0.62854356011878,-0.612748946819495,-0.585602363606236,-0.575687362218546,-0.574551766040258,-0.576776187607839,-0.577580842683409,-0.569573610732052,-0.566274374191905,-0.563483372727377,-0.550416200627835,-0.564121924162758,-0.553080225614314,-0.559843649395521,-0.556440019389982,-0.559676472875942,-0.567555571442095,-0.566630337494753,-0.566027879192208,-0.573632090500868,-0.575393587676256,-0.574048906904029,-0.568861724596004,-0.5595668798364,-0.561766107520372,-0.556464038428993,-0.561706711389109,-0.564334595445499,-0.56586754275348,-0.564425786252013,-0.564090557018137,-0.558473697674941,-0.55426543997178,-0.544841665522952,-0.551956161563344,-0.561179516112138,-0.565921000186137,-0.564823785182838,-0.559599827373118,-0.550919858502039,-0.565602054094471,-0.56888562479156,-0.581307063161803,-0.596559992487521,-0.617880554641449,-0.618040700567145,-0.617918120330626,-0.614936896892375,-0.617545191589595,-0.618593099530243,-0.619200478246818,-0.61830542800037,-0.615070280509153,-0.618562438691865,-0.62009269297918
"14",-0.624436327396755,-0.620566763413795,-0.625696726318628,-0.625601620436572,-0.621890375140619,-0.615493856572175,-0.619813025947614,-0.626553404808225,-0.626955182055669,-0.623880710882857,-0.61248026008391,-0.585734535103956,-0.57857535611841,-0.573856165005379,-0.580352225039963,-0.581181080456408,-0.584993298806955,-0.577737749869823,-0.572651602304273,-0.561617508425917,-0.561743487719296,-0.558834526143852,-0.560720252073147,-0.558453911479276,-0.56276089198424,-0.558503265817315,-0.56611128755251,-0.569202079226431,-0.570408681236168,-0.57626186129124,-0.570915295105697,-0.568911995955203,-0.562472165795865,-0.557589817705771,-0.56629936961318,-0.565397670068044,-0.56433121670535,-0.56143035561508,-0.564093382065964,-0.569017336104622,-0.56419836290734,-0.562345745404435,-0.562079061083345,-0.56031805736213,-0.555505111021574,-0.558716584103026,-0.569131101188678,-0.567107472088605,-0.553981540521402,-0.556037577224166,-0.563069819022168,-0.563458596068059,-0.5683470833857,-0.581116013482957,-0.596901216011187,-0.617775266458427,-0.614154714877084,-0.614379479599239,-0.619172375848532,-0.618036222086875,-0.619279409599356,-0.613264395373663,-0.617074625826489,-0.616847652297356,-0.614911887503218
"15",-0.624263312145362,-0.624642685351896,-0.616994315649607,-0.624586035891371,-0.621453524744825,-0.619991092241949,-0.620502204283591,-0.619973958886708,-0.624745995369805,-0.603223614843154,-0.582131690033907,-0.571884289793743,-0.57086057323276,-0.566153951847374,-0.575025023521629,-0.574417424672293,-0.578616549682298,-0.571331397593022,-0.565630615321657,-0.565708469997919,-0.563003017844226,-0.562958705034421,-0.560328499503734,-0.557409714522773,-0.560737118991094,-0.56490265750822,-0.565775343035688,-0.573089925607741,-0.572319779108619,-0.567214471221232,-0.570322716545662,-0.567968591488208,-0.575117826294865,-0.565584061531239,-0.564117110334349,-0.562274613862733,-0.56703881946157,-0.567490569655272,-0.567204689612251,-0.569705506405725,-0.565801403912134,-0.563421429830625,-0.564418505444025,-0.565559691292198,-0.561754347214627,-0.566828930843346,-0.563535817356996,-0.566143574705653,-0.553862740734357,-0.555660281708755,-0.558806925445568,-0.569075847885492,-0.573942855164023,-0.563883512004314,-0.582874957814929,-0.60729871243753,-0.613437628613106,-0.620915622188092,-0.615049598455333,-0.615652072975822,-0.611045509636458,-0.614066749348897,-0.618294455468562,-0.61093410267967,-0.616377279017526
"16",-0.619433994456417,-0.623740778555915,-0.621465430339924,-0.620617966684321,-0.626100736599457,-0.619750777734172,-0.617516464256122,-0.621938868571958,-0.611273682979775,-0.599131138638684,-0.570760485268466,-0.574044186270056,-0.56603308835301,-0.563769662984005,-0.56980558167277,-0.571943765906789,-0.574107393881074,-0.56832759727366,-0.565129434236947,-0.558703016331959,-0.561916133487636,-0.561551629079192,-0.56630207606288,-0.567192458711476,-0.562712763442261,-0.564958675541022,-0.570113879940322,-0.571708429165523,-0.572220829405879,-0.575645742247757,-0.571707331121744,-0.574377110021529,-0.573537976105252,-0.567878669047201,-0.566278243935513,-0.566454682694733,-0.57311277386095,-0.571846634917516,-0.567000402131098,-0.571449124744472,-0.570457841348928,-0.560870135142955,-0.565490087453896,-0.564339950427505,-0.554542495117418,-0.560850817424502,-0.567091177504967,-0.563957953656938,-0.568403981611747,-0.565524243605262,-0.572749450810955,-0.573662178288934,-0.574079233143702,-0.563527990040246,-0.563350110246844,-0.595843100438527,-0.61125948492554,-0.619060708352993,-0.617179459089635,-0.617279273349843,-0.615056871564079,-0.620081608037628,-0.614267928587341,-0.620021758217846,-0.618486145655439
"17",-0.618630419295933,-0.616372789457085,-0.619866596213134,-0.616389809990992,-0.617991179342922,-0.623505153843988,-0.621842239518088,-0.612173372140846,-0.576620124139652,-0.571189117223982,-0.565788871872298,-0.570445229995663,-0.569053259140332,-0.556391416099987,-0.559141360734049,-0.568381045126469,-0.560292283237032,-0.565651126475535,-0.566115014453692,-0.563920257254208,-0.558283545651241,-0.5627494777257,-0.558461407919484,-0.564636415954054,-0.56684948257963,-0.566207377766955,-0.564609308769571,-0.572876809960955,-0.57258892470834,-0.571698138812073,-0.565791424601534,-0.56611417056024,-0.564091658367986,-0.5697932988812,-0.568843697582146,-0.572559284900803,-0.574646651788749,-0.573233120523948,-0.570295959742949,-0.563026595941365,-0.564038356098813,-0.565331366239264,-0.560257876759806,-0.568794965121958,-0.571250980828381,-0.556333949684444,-0.562743881465698,-0.574011382766501,-0.571386026506395,-0.567048029150558,-0.567583184459778,-0.572023999948946,-0.567500083605492,-0.564379943225094,-0.562392029679731,-0.562003447158642,-0.604918062689325,-0.611920953089755,-0.609595367377912,-0.612425258878296,-0.613507538358939,-0.612362259441651,-0.614450997679013,-0.617046080612129,-0.612957187080038
"18",-0.622658931501808,-0.622096968327802,-0.622317775474473,-0.623001778196232,-0.618278756241837,-0.613724618188731,-0.615563740329113,-0.595887671582001,-0.56015380030775,-0.564810292485973,-0.575070035923962,-0.571600810665316,-0.570640638142639,-0.572698905961494,-0.56342951519512,-0.566847218794708,-0.556527684705855,-0.555682182460966,-0.558496971789591,-0.559741304915409,-0.560683138043755,-0.560164794345288,-0.5630409836543,-0.564385367326407,-0.568677593591466,-0.564153499904044,-0.567638578844258,-0.563752622476788,-0.563864035720207,-0.565349024279781,-0.572995994422046,-0.569947364717832,-0.568123696725904,-0.569147142739713,-0.5725757831157,-0.572250793890526,-0.569125951325987,-0.56936993323814,-0.56793468638546,-0.563328792715604,-0.570298560909663,-0.564395853314421,-0.563906837413524,-0.559885278216164,-0.568510252676417,-0.567421094027322,-0.564152728062746,-0.569524546201568,-0.571035716039502,-0.571710928047262,-0.573197405987943,-0.572065239571144,-0.571678895323788,-0.561993156232437,-0.561193654310562,-0.556124407797282,-0.572823550225873,-0.598819869605234,-0.614112157868548,-0.615375851639614,-0.615122787965132,-0.617030122098624,-0.617262625487056,-0.615812566626164,-0.615650582822231
"19",-0.619201731771724,-0.61974968079732,-0.6110303906559,-0.611020946113144,-0.613389130600609,-0.61295424729182,-0.601805300528591,-0.578774735397811,-0.546557232302576,-0.555409982941623,-0.579863249526865,-0.581272851422219,-0.570841490628181,-0.573108318356622,-0.55980376048069,-0.563006766536077,-0.561467048159208,-0.557205261175899,-0.561652017344864,-0.556300867419142,-0.564154422698981,-0.563917538785296,-0.557013289828001,-0.555574660691581,-0.558139021671749,-0.568721739855207,-0.567728634193636,-0.570123160421482,-0.570578081390301,-0.573858014123814,-0.570049818001043,-0.568283043430157,-0.567760309833366,-0.570257728106724,-0.570296573033008,-0.572562207212019,-0.57106747990885,-0.565700706479404,-0.560016950447112,-0.56593437928709,-0.560135373497631,-0.565729818014075,-0.573586368969545,-0.559330313304641,-0.561263497869956,-0.558707314994591,-0.570068454110862,-0.573889323628527,-0.574134072818185,-0.573733844169816,-0.568729500109826,-0.567600188053328,-0.568201418267921,-0.555531269319357,-0.548391701255897,-0.559486766683377,-0.561725163449937,-0.584873199105032,-0.609482201822123,-0.617711552456629,-0.620679461949944,-0.618638967034239,-0.617343809158508,-0.613798421174277,-0.620783633525162
"20",-0.613033459913073,-0.618870277935991,-0.62049804496876,-0.616609306842155,-0.621829890766731,-0.616493998507583,-0.603382216252363,-0.565289359212033,-0.554804298773992,-0.564598728822726,-0.577038798357911,-0.578138103352321,-0.563538635295533,-0.568193936037414,-0.567035878071822,-0.559802298334577,-0.557643126615981,-0.549382283362512,-0.555015226566996,-0.557901837131576,-0.558929107530989,-0.554609360573549,-0.556910123425996,-0.556395291648854,-0.555383556187611,-0.562970036294661,-0.566618989043777,-0.571312202896093,-0.571763896933086,-0.567089675412831,-0.56759322597005,-0.564278636756833,-0.571061780482372,-0.574733644698147,-0.57278202273794,-0.56884450809725,-0.563401571321988,-0.565273771010818,-0.560521862310552,-0.560522836986621,-0.559185535135851,-0.579005275289764,-0.574414724040357,-0.571507740125511,-0.568737845288407,-0.565571737149214,-0.571180360672274,-0.570431782492954,-0.575221534988949,-0.569655459707849,-0.570419728440347,-0.563786602376955,-0.561337961595852,-0.558161638752746,-0.564216770384513,-0.562280566028536,-0.56613434711652,-0.576505845380857,-0.595242595184283,-0.617773594868475,-0.621812570096671,-0.61877760444712,-0.619808858366279,-0.62437360496877,-0.625208210095054
